ProteinA,ProteinB,Label
Q9Y6M1,n339833,1
Q15717,n339847,1
Q15717,n339849,1
P35637,n339861,1
Q15717,n339861,1
P26599,n339862,1
Q13148,n339862,1
Q15717,n339862,1
Q96PU8,n339862,1
Q15717,n339886,1
Q9NZI8,n339886,1
Q9Y6M1,n339886,1
Q9H9G7,n339893,1
Q9HCK5,n339893,1
Q9UKV8,n339893,1
Q9UL18,n339893,1
P35637,n339897,1
Q01844,n339897,1
Q15717,n339897,1
Q9H9G7,n339897,1
Q9HCK5,n339897,1
Q9UKV8,n339897,1
Q9UL18,n339897,1
Q9NZI8,n339901,1
Q9Y6M1,n339901,1
Q9NZI8,n339930,1
Q9Y6M1,n339930,1
Q15717,n339966,1
Q9NZI8,n339966,1
Q9UKV8,n339966,1
Q9Y6M1,n339966,1
Q15717,n339976,1
Q9Y6M1,n339976,1
Q9NZI8,n339984,1
Q9Y6M1,n339984,1
P35637,n339986,1
Q07955,n339986,1
Q15717,n339986,1
Q9NZI8,n339993,1
P26599,n340002,1
P35637,n340002,1
Q15717,n340002,1
Q13148,n340008,1
Q15717,n340008,1
P35637,n340009,1
Q15717,n340009,1
Q9NZI8,n340009,1
Q9Y6M1,n340009,1
P35637,n340011,1
Q07955,n340011,1
Q15717,n340011,1
Q9H9G7,n340011,1
Q9HCK5,n340011,1
Q9NZI8,n340011,1
Q9UKV8,n340011,1
Q9UL18,n340011,1
Q9Y6M1,n340011,1
Q13148,n340028,1
Q15717,n340028,1
Q8NDV7,n340028,1
Q9HCJ0,n340028,1
Q9UPQ9,n340028,1
P26599,n340037,1
Q15717,n340037,1
Q15717,n340048,1
Q9Y6M1,n340048,1
P31483,n340049,1
P35637,n340049,1
Q15717,n340049,1
Q9NZI8,n340049,1
Q9UKV8,n340049,1
Q9Y6M1,n340049,1
Q07955,n340068,1
Q9NZI8,n340068,1
Q01844,n340070,1
P31483,n340075,1
Q15717,n340075,1
P31483,n340108,1
P35637,n340108,1
Q01844,n340108,1
Q15717,n340108,1
Q9HCE1,n340108,1
Q9NZI8,n340108,1
Q9Y6M1,n340108,1
P31483,n340115,1
P35637,n340115,1
Q01844,n340115,1
Q9H9G7,n340115,1
Q9HCE1,n340115,1
Q9HCK5,n340115,1
Q9NZI8,n340115,1
Q9UKV8,n340115,1
Q9UL18,n340115,1
Q9Y6M1,n340115,1
Q13148,n340144,1
Q15717,n340144,1
P35637,n340156,1
Q15717,n340156,1
Q8NDV7,n340156,1
Q9HCJ0,n340156,1
Q9UPQ9,n340156,1
Q9Y6M1,n340156,1
P35637,n340200,1
P31483,n340203,1
Q15717,n340203,1
Q9HCE1,n340203,1
Q9UKV8,n340203,1
Q9Y6M1,n340209,1
Q9NZI8,n340210,1
Q15717,n340212,1
Q9NZI8,n340212,1
Q96PU8,n340233,1
Q9H9G7,n340233,1
Q9HCK5,n340233,1
Q9UKV8,n340233,1
Q9UL18,n340233,1
P31483,n340240,1
Q15717,n340240,1
Q8NDV7,n340240,1
Q9HCE1,n340240,1
Q9HCJ0,n340240,1
Q9NZI8,n340240,1
Q9UPQ9,n340240,1
Q9Y6M1,n340240,1
Q15717,n340248,1
Q9H9G7,n340248,1
Q9HCK5,n340248,1
Q9UKV8,n340248,1
Q9UL18,n340248,1
Q13148,n340251,1
Q15717,n340251,1
Q13148,n340258,1
Q15717,n340258,1
P26599,n340270,1
Q15717,n340270,1
Q9NZI8,n340286,1
Q9Y6M1,n340286,1
Q07955,n340290,1
Q9H9G7,n340290,1
Q9HCK5,n340290,1
Q9NZI8,n340290,1
Q9UKV8,n340290,1
Q9UL18,n340290,1
Q9Y6M1,n340290,1
P26599,n340398,1
Q13148,n340398,1
Q15717,n340425,1
Q9UKV8,n340425,1
Q15717,n340472,1
P35637,n340474,1
Q01844,n340474,1
Q15717,n340474,1
Q9NZI8,n340474,1
Q9Y6M1,n340474,1
P35637,n340475,1
Q13148,n340475,1
Q15717,n340475,1
Q8NDV7,n340475,1
Q9HCJ0,n340475,1
Q9NZI8,n340475,1
Q9UPQ9,n340475,1
Q9Y6M1,n340475,1
P35637,n340509,1
Q07955,n340509,1
Q15717,n340509,1
Q9H9G7,n340509,1
Q9HCE1,n340509,1
Q9HCK5,n340509,1
Q9NZI8,n340509,1
Q9UKV8,n340509,1
Q9UL18,n340509,1
Q9Y6M1,n340509,1
Q15717,n340521,1
P35637,n340522,1
Q15717,n340522,1
P31483,n340529,1
P35637,n340529,1
Q01844,n340529,1
Q13148,n340529,1
Q15717,n340529,1
Q9H9G7,n340529,1
Q9HCE1,n340529,1
Q9HCK5,n340529,1
Q9NZI8,n340529,1
Q9UKV8,n340529,1
Q9UL18,n340529,1
Q9Y6M1,n340529,1
Q13148,n340535,1
Q9NZI8,n340537,1
P35637,n340540,1
Q15717,n340540,1
P31483,n340549,1
P35637,n340549,1
Q15717,n340549,1
Q9H9G7,n340549,1
Q9HCE1,n340549,1
Q9HCK5,n340549,1
Q9UKV8,n340549,1
Q9UL18,n340549,1
Q9Y6M1,n340549,1
Q8NDV7,n340576,1
Q9HCJ0,n340576,1
Q9UPQ9,n340576,1
Q9NZI8,n340578,1
Q9Y6M1,n340578,1
P35637,n340586,1
Q01844,n340586,1
Q15717,n340586,1
Q9NZI8,n340586,1
Q9Y6M1,n340586,1
P35637,n340594,1
Q9NZI8,n340594,1
P31483,n340604,1
Q01844,n340604,1
Q07955,n340604,1
Q15717,n340604,1
Q9Y6M1,n340604,1
P31483,n340626,1
Q15717,n340626,1
P26599,n340734,1
Q15717,n340734,1
P31483,n340748,1
P35637,n340748,1
Q01844,n340748,1
Q07955,n340748,1
Q15717,n340748,1
Q8NDV7,n340748,1
Q9H9G7,n340748,1
Q9HCJ0,n340748,1
Q9HCK5,n340748,1
Q9NZI8,n340748,1
Q9UKV8,n340748,1
Q9UL18,n340748,1
Q9UPQ9,n340748,1
Q9Y6M1,n340748,1
Q15717,n340753,1
P26599,n340754,1
Q15717,n340754,1
Q9HCE1,n340754,1
Q9NZI8,n340754,1
Q9Y6M1,n340754,1
P31483,n340793,1
Q15717,n340793,1
Q96PU8,n340793,1
P31483,n340852,1
Q15717,n340852,1
Q9H9G7,n340852,1
Q9HCE1,n340852,1
Q9HCK5,n340852,1
Q9UKV8,n340852,1
Q9UL18,n340852,1
Q9Y6M1,n340852,1
Q15717,n340880,1
Q9Y6M1,n340880,1
P35637,n340901,1
Q15717,n340901,1
Q96PU8,n340901,1
Q9Y6M1,n340901,1
P26599,n340903,1
Q13148,n340903,1
Q15717,n340903,1
Q9NZI8,n340903,1
Q9Y6M1,n340903,1
Q01844,n340904,1
Q15717,n340904,1
P31483,n340921,1
P35637,n340921,1
Q07955,n340921,1
P31483,n340970,1
Q15717,n340970,1
Q9NZI8,n340974,1
Q9Y6M1,n340974,1
Q9H9G7,n340980,1
Q9HCK5,n340980,1
Q9UKV8,n340980,1
Q9UL18,n340980,1
P35637,n340981,1
Q01844,n340981,1
Q15717,n340981,1
Q9HCE1,n340981,1
Q9NZI8,n340981,1
Q9Y6M1,n340981,1
P26599,n341011,1
P35637,n341011,1
Q13148,n341011,1
P35637,n341017,1
Q13148,n341017,1
Q15717,n341017,1
P26599,n341044,1
P31483,n341044,1
P35637,n341044,1
Q01844,n341044,1
Q07955,n341044,1
Q13148,n341044,1
Q15717,n341044,1
Q8NDV7,n341044,1
Q96PU8,n341044,1
Q9H9G7,n341044,1
Q9HCE1,n341044,1
Q9HCJ0,n341044,1
Q9HCK5,n341044,1
Q9NZI8,n341044,1
Q9UKV8,n341044,1
Q9UL18,n341044,1
Q9UPQ9,n341044,1
Q9Y6M1,n341044,1
P26599,n341049,1
P31483,n341049,1
P35637,n341049,1
Q01844,n341049,1
Q07955,n341049,1
Q13148,n341049,1
Q15717,n341049,1
Q9H9G7,n341049,1
Q9HCK5,n341049,1
Q9NZI8,n341049,1
Q9UKV8,n341049,1
Q9UL18,n341049,1
Q13148,n341076,1
Q9HCE1,n341076,1
P35637,n341087,1
Q01844,n341087,1
Q15717,n341087,1
P35637,n341094,1
Q01844,n341094,1
Q07955,n341094,1
Q15717,n341094,1
Q9NZI8,n341094,1
Q9Y6M1,n341094,1
Q15717,n341096,1
Q15717,n341148,1
Q9Y6M1,n341148,1
P35637,n341158,1
Q13148,n341158,1
Q15717,n341158,1
Q9NZI8,n341158,1
Q9Y6M1,n341158,1
Q15717,n341180,1
Q9NZI8,n341180,1
Q9UKV8,n341180,1
Q9Y6M1,n341180,1
Q15717,n341234,1
Q9H9G7,n341234,1
Q9HCK5,n341234,1
Q9UKV8,n341234,1
Q9UL18,n341234,1
Q15717,n341238,1
Q9Y6M1,n341238,1
P26599,n341245,1
P31483,n341245,1
P35637,n341245,1
Q9HCE1,n341245,1
Q9NZI8,n341245,1
Q9Y6M1,n341245,1
Q15717,n341261,1
Q9NZI8,n341261,1
P26599,n341298,1
Q15717,n341298,1
Q07955,n341308,1
Q15717,n341308,1
Q9NZI8,n341308,1
Q15717,n341324,1
Q9H9G7,n341324,1
Q9HCK5,n341324,1
Q9UKV8,n341324,1
Q9UL18,n341324,1
P35637,n341330,1
Q01844,n341330,1
Q15717,n341330,1
Q96PU8,n341330,1
Q9HCE1,n341330,1
Q9NZI8,n341330,1
Q9Y6M1,n341330,1
Q15717,n341340,1
Q9UKV8,n341340,1
Q9NZI8,n341358,1
P35637,n341368,1
Q15717,n341368,1
Q01844,n341373,1
Q15717,n341373,1
Q9Y6M1,n341373,1
P26599,n341376,1
P35637,n341376,1
Q01844,n341376,1
Q15717,n341376,1
Q15717,n341400,1
P26599,n341449,1
Q15717,n341449,1
P35637,n341453,1
Q01844,n341453,1
Q15717,n341453,1
Q9NZI8,n341453,1
Q9Y6M1,n341453,1
P35637,n341459,1
Q15717,n341459,1
Q9NZI8,n341459,1
Q9NZI8,n341460,1
Q9Y6M1,n341460,1
Q15717,n341479,1
Q9H9G7,n341479,1
Q9HCK5,n341479,1
Q9UKV8,n341479,1
Q9UL18,n341479,1
P35637,n341486,1
Q01844,n341486,1
Q15717,n341486,1
Q9HCE1,n341486,1
Q9NZI8,n341486,1
Q9Y6M1,n341486,1
P26599,n341490,1
P35637,n341490,1
Q01844,n341490,1
Q15717,n341490,1
Q9H9G7,n341490,1
Q9HCK5,n341490,1
Q9NZI8,n341490,1
Q9UKV8,n341490,1
Q9UL18,n341490,1
Q9Y6M1,n341490,1
P26599,n341518,1
P35637,n341518,1
Q13148,n341528,1
Q15717,n341528,1
Q13148,n341535,1
Q9Y6M1,n341535,1
P35637,n341556,1
Q13148,n341556,1
Q9Y6M1,n341556,1
P35637,n341568,1
Q13148,n341568,1
Q15717,n341568,1
Q9HCE1,n341568,1
P35637,n341569,1
Q15717,n341569,1
Q9NZI8,n341569,1
Q9Y6M1,n341569,1
P35637,n341570,1
Q15717,n341570,1
Q13148,n341590,1
Q15717,n341590,1
P26599,n341592,1
Q96PU8,n341592,1
Q13148,n341643,1
Q15717,n341643,1
Q9NZI8,n341643,1
Q15717,n341646,1
Q9NZI8,n341646,1
Q9Y6M1,n341646,1
Q15717,n341725,1
Q9Y6M1,n341725,1
P35637,n341727,1
Q15717,n341727,1
P35637,n341737,1
Q15717,n341737,1
P35637,n341739,1
Q01844,n341742,1
Q13148,n341742,1
Q15717,n341742,1
Q9Y6M1,n341742,1
Q15717,n341743,1
Q9NZI8,n341743,1
Q9Y6M1,n341743,1
P26599,n341752,1
Q15717,n341752,1
Q13148,n341757,1
P35637,n341770,1
Q15717,n341770,1
Q9Y6M1,n341770,1
Q01844,n341835,1
Q13148,n341835,1
Q15717,n341835,1
P31483,n341836,1
P35637,n341836,1
Q01844,n341836,1
Q13148,n341836,1
Q15717,n341836,1
Q8NDV7,n341836,1
Q9H9G7,n341836,1
Q9HCE1,n341836,1
Q9HCJ0,n341836,1
Q9HCK5,n341836,1
Q9NZI8,n341836,1
Q9UKV8,n341836,1
Q9UL18,n341836,1
Q9UPQ9,n341836,1
Q9Y6M1,n341836,1
Q15717,n341846,1
Q96PU8,n341846,1
Q9NZI8,n341846,1
Q9Y6M1,n341846,1
P26599,n341849,1
P35637,n341849,1
Q15717,n341849,1
P31483,n341884,1
Q15717,n341884,1
Q9Y6M1,n341884,1
P35637,n341903,1
