ProteinA,ProteinB,Label
ZmalncRNA541,B8A134,1
ZmalncRNA541,B8A2G7,1
ZmalncRNA541,C0PLI2,1
ZmalncRNA541,C4IYC2,1
ZmalncRNA541,C4J594,1
ZmalncRNA542,B4F8A7,1
ZmalncRNA542,B4F8L8,1
ZmalncRNA542,B4FBV8,1
ZmalncRNA542,B4FCE3,1
ZmalncRNA542,B4FGK8,1
ZmalncRNA542,B4FHE9,1
ZmalncRNA542,B4FLX0,1
ZmalncRNA542,B4FNR5,1
ZmalncRNA542,B4FPJ2,1
ZmalncRNA542,B4FSW0,1
ZmalncRNA542,B6SP74,1
ZmalncRNA542,B6SXV2,1
ZmalncRNA542,B6T6H4,1
ZmalncRNA542,B7ZXJ1,1
ZmalncRNA542,B8A0M3,1
ZmalncRNA542,B8A134,1
ZmalncRNA542,B8A2G7,1
ZmalncRNA542,B8A305,1
ZmalncRNA542,C0P3W2,1
ZmalncRNA542,C0P6Q4,1
ZmalncRNA542,C0P8S9,1
ZmalncRNA542,C0PF88,1
ZmalncRNA542,C0PFQ6,1
ZmalncRNA542,C0PHE3,1
ZmalncRNA542,C0PIH9,1
ZmalncRNA542,C0PLI2,1
ZmalncRNA542,C4IYC2,1
ZmalncRNA542,C4J3A0,1
ZmalncRNA542,C4J594,1
ZmalncRNA542,Q41834,1
ZmalncRNA543,B4F8A7,1
ZmalncRNA543,B4F8L8,1
ZmalncRNA543,B4FB39,1
ZmalncRNA543,B4FBV8,1
ZmalncRNA543,B4FCE3,1
ZmalncRNA543,B4FGK8,1
ZmalncRNA543,B4FLX0,1
ZmalncRNA543,B4FNR5,1
ZmalncRNA543,B4FPJ2,1
ZmalncRNA543,B4FSW0,1
ZmalncRNA543,B6SIF0,1
ZmalncRNA543,B6SP74,1
ZmalncRNA543,B6SXV2,1
ZmalncRNA543,B6T6E9,1
ZmalncRNA543,B6TDJ0,1
ZmalncRNA543,B6TP60,1
ZmalncRNA543,B6U471,1
ZmalncRNA543,B7ZXJ1,1
ZmalncRNA543,B8A0M3,1
ZmalncRNA543,B8A2G7,1
ZmalncRNA543,C0P6Q4,1
ZmalncRNA543,C0P8S9,1
ZmalncRNA543,C0PIH9,1
ZmalncRNA543,C0PLI2,1
ZmalncRNA543,C4IYC2,1
ZmalncRNA543,C4J3A0,1
ZmalncRNA543,Q41834,1
ZmalncRNA544,Q41834,1
ZmalncRNA481,B4FCE3,1
ZmalncRNA481,B4FNR5,1
ZmalncRNA481,B4FPJ2,1
ZmalncRNA481,B4FSW0,1
ZmalncRNA481,B6SIF0,1
ZmalncRNA481,B6SP74,1
ZmalncRNA481,B6SXV2,1
ZmalncRNA481,B6T6E9,1
ZmalncRNA481,B6TDJ0,1
ZmalncRNA481,B8A0M3,1
ZmalncRNA481,B8A2G7,1
ZmalncRNA481,B8A305,1
ZmalncRNA481,C0PFQ6,1
ZmalncRNA481,C0PLI2,1
ZmalncRNA481,C4IYC2,1
ZmalncRNA481,C4J594,1
ZmalncRNA545,B4F8A7,1
ZmalncRNA545,B4F8L8,1
ZmalncRNA545,B4FBV8,1
ZmalncRNA545,B4FCE3,1
ZmalncRNA545,B4FGK8,1
ZmalncRNA545,B4FLX0,1
ZmalncRNA545,B4FNR5,1
ZmalncRNA545,B4FPJ2,1
ZmalncRNA545,B4FSW0,1
ZmalncRNA545,B6SIF0,1
ZmalncRNA545,B6SP74,1
ZmalncRNA545,B6SXV2,1
ZmalncRNA545,B6T6E9,1
ZmalncRNA545,B6TDJ0,1
ZmalncRNA545,B6U471,1
ZmalncRNA545,C0P8S9,1
ZmalncRNA545,C0PLI2,1
ZmalncRNA545,C4IYC2,1
ZmalncRNA545,Q41834,1
ZmalncRNA482,B4F8A7,1
ZmalncRNA482,B4FB39,1
ZmalncRNA482,B4FCE3,1
ZmalncRNA482,B4FGK8,1
ZmalncRNA482,B4FNR5,1
ZmalncRNA482,B4FPJ2,1
ZmalncRNA482,B4FSW0,1
ZmalncRNA482,B6SIF0,1
ZmalncRNA482,B6SP74,1
ZmalncRNA482,B6SXV2,1
ZmalncRNA482,B6TDJ0,1
ZmalncRNA482,B6TP60,1
ZmalncRNA482,B8A0M3,1
ZmalncRNA482,C0P6Q4,1
ZmalncRNA482,C0PFQ6,1
ZmalncRNA482,C0PLI2,1
ZmalncRNA482,C4IYC2,1
ZmalncRNA482,C4J594,1
ZmalncRNA547,B4FCE3,1
ZmalncRNA547,B4FDA8,1
ZmalncRNA547,B4FLX0,1
ZmalncRNA547,B4FNR5,1
ZmalncRNA547,B4FSW0,1
ZmalncRNA547,B6SP74,1
ZmalncRNA547,B6T6E9,1
ZmalncRNA547,B6TDJ0,1
ZmalncRNA547,C4IYC2,1
ZmalncRNA547,Q41834,1
ZmalncRNA243,B4FGK8,1
ZmalncRNA243,B4FPJ2,1
ZmalncRNA243,B6SXV2,1
ZmalncRNA243,B8A0M3,1
ZmalncRNA243,C0PFQ6,1
ZmalncRNA243,C0PIH9,1
ZmalncRNA243,C4J594,1
ZmalncRNA133,B4F8A7,1
ZmalncRNA133,B4F8L8,1
ZmalncRNA133,B4FB39,1
ZmalncRNA133,B4FBV8,1
ZmalncRNA133,B4FCE3,1
ZmalncRNA133,B4FGK8,1
ZmalncRNA133,B4FHE9,1
ZmalncRNA133,B4FLX0,1
ZmalncRNA133,B4FMA8,1
ZmalncRNA133,B4FNR5,1
ZmalncRNA133,B4FPJ2,1
ZmalncRNA133,B4FSW0,1
ZmalncRNA133,B6SIF0,1
ZmalncRNA133,B6SP74,1
ZmalncRNA133,B6SXV2,1
ZmalncRNA133,B6T6H4,1
ZmalncRNA133,B6TDJ0,1
ZmalncRNA133,B6TP60,1
ZmalncRNA133,B6U471,1
ZmalncRNA133,B7ZXJ1,1
ZmalncRNA133,B8A0M3,1
ZmalncRNA133,B8A134,1
ZmalncRNA133,B8A2G7,1
ZmalncRNA133,B8A305,1
ZmalncRNA133,C0P6Q4,1
ZmalncRNA133,C0P8S9,1
ZmalncRNA133,C0PF88,1
ZmalncRNA133,C0PFQ6,1
ZmalncRNA133,C0PIH9,1
ZmalncRNA133,C0PLI2,1
ZmalncRNA133,C4IYC2,1
ZmalncRNA133,C4J3A0,1
ZmalncRNA133,C4J594,1
ZmalncRNA133,Q41834,1
ZmalncRNA548,B6TDJ0,1
ZmalncRNA548,Q41834,1
ZmalncRNA549,B4F8A7,1
ZmalncRNA549,B4F8L8,1
ZmalncRNA549,B4FBV8,1
ZmalncRNA549,B4FCE3,1
ZmalncRNA549,B4FGK8,1
ZmalncRNA549,B4FHE9,1
ZmalncRNA549,B4FLX0,1
ZmalncRNA549,B4FMA8,1
ZmalncRNA549,B4FNR5,1
ZmalncRNA549,B4FPJ2,1
ZmalncRNA549,B4FSW0,1
ZmalncRNA549,B6SXV2,1
ZmalncRNA549,B6TDJ0,1
ZmalncRNA549,B6TP60,1
ZmalncRNA549,B7ZXJ1,1
ZmalncRNA549,B8A0M3,1
ZmalncRNA549,B8A2G7,1
ZmalncRNA549,B8A305,1
ZmalncRNA549,C0P488,1
ZmalncRNA549,C0P6Q4,1
ZmalncRNA549,C0P8S9,1
ZmalncRNA549,C0PHE3,1
ZmalncRNA549,C0PIH9,1
ZmalncRNA549,C0PLI2,1
ZmalncRNA549,C4IYC2,1
ZmalncRNA549,C4J3A0,1
ZmalncRNA549,Q41834,1
ZmalncRNA483,B4F8A7,1
ZmalncRNA483,B4F8L8,1
ZmalncRNA483,B4FB39,1
ZmalncRNA483,B4FBV8,1
ZmalncRNA483,B4FCE3,1
ZmalncRNA483,B4FLX0,1
ZmalncRNA483,B4FNR5,1
ZmalncRNA483,B4FPJ2,1
ZmalncRNA483,B4FSW0,1
ZmalncRNA483,B6SP74,1
ZmalncRNA483,B6SXV2,1
ZmalncRNA483,B6T6E9,1
ZmalncRNA483,B6TDJ0,1
ZmalncRNA483,B6U471,1
ZmalncRNA483,B7ZXJ1,1
ZmalncRNA483,B8A0M3,1
ZmalncRNA483,B8A134,1
ZmalncRNA483,B8A305,1
ZmalncRNA483,C0P3W2,1
ZmalncRNA483,C0PFQ6,1
ZmalncRNA483,C0PLI2,1
ZmalncRNA483,C4IYC2,1
ZmalncRNA483,C4J594,1
ZmalncRNA483,Q41834,1
ZmalncRNA550,B6SXV2,1
ZmalncRNA550,B8A0M3,1
ZmalncRNA550,C4J594,1
ZmalncRNA553,B4FBV8,1
ZmalncRNA553,B4FCE3,1
ZmalncRNA553,B4FNR5,1
ZmalncRNA553,B4FPJ2,1
ZmalncRNA553,B4FSW0,1
ZmalncRNA553,B6SXV2,1
ZmalncRNA553,B6TDJ0,1
ZmalncRNA553,B8A2G7,1
ZmalncRNA553,C0PLI2,1
ZmalncRNA553,C4IYC2,1
ZmalncRNA553,C4J594,1
ZmalncRNA517,B4F8L8,1
ZmalncRNA517,B4FBV8,1
ZmalncRNA517,B4FPJ2,1
ZmalncRNA517,B4FSW0,1
ZmalncRNA517,B6SXV2,1
ZmalncRNA517,B6TDJ0,1
ZmalncRNA517,B8A134,1
ZmalncRNA517,B8A305,1
ZmalncRNA517,C0P3W2,1
ZmalncRNA517,C0PF88,1
ZmalncRNA517,C4J594,1
ZmalncRNA556,B4F8A7,1
ZmalncRNA556,B4F8L8,1
ZmalncRNA556,B4FB39,1
ZmalncRNA556,B4FBV8,1
ZmalncRNA556,B4FCE3,1
ZmalncRNA556,B4FGK8,1
ZmalncRNA556,B4FHE9,1
ZmalncRNA556,B4FLX0,1
ZmalncRNA556,B4FMA8,1
ZmalncRNA556,B4FNR5,1
ZmalncRNA556,B4FPJ2,1
ZmalncRNA556,B4FSW0,1
ZmalncRNA556,B6SIF0,1
ZmalncRNA556,B6SP74,1
ZmalncRNA556,B6SXV2,1
ZmalncRNA556,B6T6E9,1
ZmalncRNA556,B6T6H4,1
ZmalncRNA556,B6TDJ0,1
ZmalncRNA556,B6TJJ4,1
ZmalncRNA556,B6TP60,1
ZmalncRNA556,B6U471,1
ZmalncRNA556,B7ZXJ1,1
ZmalncRNA556,B8A0M3,1
ZmalncRNA556,B8A134,1
ZmalncRNA556,B8A2G7,1
ZmalncRNA556,B8A305,1
ZmalncRNA556,C0P3W2,1
ZmalncRNA556,C0P539,1
ZmalncRNA556,C0P558,1
ZmalncRNA556,C0P6Q4,1
ZmalncRNA556,C0P8S9,1
ZmalncRNA556,C0PF88,1
ZmalncRNA556,C0PFQ6,1
ZmalncRNA556,C0PHE3,1
ZmalncRNA556,C0PIH9,1
ZmalncRNA556,C0PLI2,1
ZmalncRNA556,C4IYC2,1
ZmalncRNA556,C4J3A0,1
ZmalncRNA556,C4J594,1
ZmalncRNA556,Q41834,1
ZmalncRNA484,B4F8A7,1
ZmalncRNA484,B4F8L8,1
ZmalncRNA484,B4FB39,1
ZmalncRNA484,B4FBV8,1
ZmalncRNA484,B4FGK8,1
ZmalncRNA484,B4FHE9,1
ZmalncRNA484,B4FLX0,1
ZmalncRNA484,B6SXV2,1
ZmalncRNA484,B6T6H4,1
ZmalncRNA484,B7ZXJ1,1
ZmalncRNA484,B8A0M3,1
ZmalncRNA484,B8A134,1
ZmalncRNA484,B8A2G7,1
ZmalncRNA484,B8A305,1
ZmalncRNA484,C0P3W2,1
ZmalncRNA484,C0P6Q4,1
ZmalncRNA484,C0P8S9,1
ZmalncRNA484,C0PF88,1
ZmalncRNA484,C0PFQ6,1
ZmalncRNA484,C0PLI2,1
ZmalncRNA484,C4IYC2,1
ZmalncRNA484,C4J3A0,1
ZmalncRNA484,C4J594,1
ZmalncRNA484,Q41834,1
ZmalncRNA557,B4F8A7,1
ZmalncRNA557,B4F8L8,1
ZmalncRNA557,B4FB39,1
ZmalncRNA557,B4FBV8,1
ZmalncRNA557,B4FCE3,1
ZmalncRNA557,B4FGK8,1
ZmalncRNA557,B4FHE9,1
ZmalncRNA557,B4FLX0,1
ZmalncRNA557,B4FNR5,1
ZmalncRNA557,B4FPJ2,1
ZmalncRNA557,B4FSW0,1
ZmalncRNA557,B6SIF0,1
ZmalncRNA557,B6SXV2,1
ZmalncRNA557,B6TDJ0,1
ZmalncRNA557,B6TP60,1
ZmalncRNA557,B6U471,1
ZmalncRNA557,B8A0M3,1
ZmalncRNA557,B8A2G7,1
ZmalncRNA557,B8A305,1
ZmalncRNA557,C0P6Q4,1
ZmalncRNA557,C0P8S9,1
ZmalncRNA557,C0PLI2,1
ZmalncRNA557,C4IYC2,1
ZmalncRNA557,C4J3A0,1
ZmalncRNA557,Q41834,1
ZmalncRNA557,B7ZXJ1,1
ZmalncRNA560,B4F8L8,1
ZmalncRNA560,B6SXV2,1
ZmalncRNA560,B6TDJ0,1
ZmalncRNA560,B8A0M3,1
ZmalncRNA560,B8A134,1
ZmalncRNA560,C4IYC2,1
ZmalncRNA560,C4J594,1
ZmalncRNA560,Q41834,1
ZmalncRNA561,B4F8A7,1
ZmalncRNA561,B4F8L8,1
ZmalncRNA561,B4FB39,1
ZmalncRNA561,B4FBV8,1
ZmalncRNA561,B4FCE3,1
ZmalncRNA561,B4FDA8,1
ZmalncRNA561,B4FGK8,1
ZmalncRNA561,B4FHE9,1
ZmalncRNA561,B4FLX0,1
ZmalncRNA561,B4FMA8,1
ZmalncRNA561,B4FNR5,1
ZmalncRNA561,B4FPJ2,1
ZmalncRNA561,B4FSW0,1
ZmalncRNA561,B6SIF0,1
ZmalncRNA561,B6SP74,1
ZmalncRNA561,B6SXV2,1
ZmalncRNA561,B6T6E9,1
ZmalncRNA561,B6T6H4,1
ZmalncRNA561,B6TDJ0,1
ZmalncRNA561,B6TJJ4,1
ZmalncRNA561,B6TP60,1
ZmalncRNA561,B6U471,1
ZmalncRNA561,B7ZXJ1,1
ZmalncRNA561,B8A0M3,1
ZmalncRNA561,B8A134,1
ZmalncRNA561,B8A2G7,1
ZmalncRNA561,B8A305,1
ZmalncRNA561,C0P3W2,1
ZmalncRNA561,C0P488,1
ZmalncRNA561,C0P539,1
ZmalncRNA561,C0P558,1
ZmalncRNA561,C0P6Q4,1
ZmalncRNA561,C0P8S9,1
ZmalncRNA561,C0PF88,1
ZmalncRNA561,C0PFQ6,1
ZmalncRNA561,C0PHE3,1
ZmalncRNA561,C0PIH9,1
ZmalncRNA561,C0PLI2,1
ZmalncRNA561,C4IYC2,1
ZmalncRNA561,C4J3A0,1
ZmalncRNA561,C4J594,1
ZmalncRNA561,Q41834,1
ZmalncRNA486,B4F8A7,1
ZmalncRNA486,B4FCE3,1
ZmalncRNA486,B4FGK8,1
ZmalncRNA486,B4FHE9,1
ZmalncRNA486,B4FLX0,1
ZmalncRNA486,B4FNR5,1
ZmalncRNA486,B4FPJ2,1
ZmalncRNA486,B4FSW0,1
ZmalncRNA486,B6SIF0,1
ZmalncRNA486,B6SP74,1
ZmalncRNA486,B6SXV2,1
ZmalncRNA486,B6T6H4,1
ZmalncRNA486,B6TDJ0,1
ZmalncRNA486,B6TP60,1
ZmalncRNA486,B8A0M3,1
ZmalncRNA486,B8A134,1
ZmalncRNA486,B8A2G7,1
ZmalncRNA486,B8A305,1
ZmalncRNA486,C0P8S9,1
ZmalncRNA486,C0PFQ6,1
ZmalncRNA486,C0PLI2,1
ZmalncRNA486,C4IYC2,1
ZmalncRNA486,C4J594,1
ZmalncRNA486,Q41834,1
ZmalncRNA562,B4F8A7,1
ZmalncRNA562,B4FB39,1
ZmalncRNA562,B4FCE3,1
ZmalncRNA562,B4FHE9,1
ZmalncRNA562,B4FMA8,1
ZmalncRNA562,B4FNR5,1
ZmalncRNA562,B4FPJ2,1
ZmalncRNA562,B4FSW0,1
ZmalncRNA562,B6SIF0,1
ZmalncRNA562,B6SP74,1
ZmalncRNA562,B6SXV2,1
ZmalncRNA562,B6T6E9,1
ZmalncRNA562,B6TDJ0,1
ZmalncRNA562,B6TP60,1
ZmalncRNA562,B6U471,1
ZmalncRNA562,B8A2G7,1
ZmalncRNA562,B8A305,1
ZmalncRNA562,C0P6Q4,1
ZmalncRNA562,C0P8S9,1
ZmalncRNA562,C0PFQ6,1
ZmalncRNA562,C0PLI2,1
ZmalncRNA562,C4IYC2,1
ZmalncRNA562,C4J594,1
ZmalncRNA487,B4F8A7,1
ZmalncRNA487,B4F8L8,1
ZmalncRNA487,B4FB39,1
ZmalncRNA487,B4FBV8,1
ZmalncRNA487,B4FCE3,1
ZmalncRNA487,B4FGK8,1
ZmalncRNA487,B4FLX0,1
ZmalncRNA487,B4FMA8,1
ZmalncRNA487,B4FNR5,1
ZmalncRNA487,B4FPJ2,1
ZmalncRNA487,B4FSW0,1
ZmalncRNA487,B6SIF0,1
ZmalncRNA487,B6SP74,1
ZmalncRNA487,B6SXV2,1
ZmalncRNA487,B6T6E9,1
ZmalncRNA487,B6TDJ0,1
ZmalncRNA487,B6TP60,1
ZmalncRNA487,B6U471,1
ZmalncRNA487,B7ZXJ1,1
ZmalncRNA487,B8A134,1
ZmalncRNA487,B8A2G7,1
ZmalncRNA487,B8A305,1
ZmalncRNA487,C0P8S9,1
ZmalncRNA487,C0PIH9,1
ZmalncRNA487,C0PLI2,1
ZmalncRNA487,C4IYC2,1
ZmalncRNA487,Q41834,1
ZmalncRNA488,B4F8A7,1
ZmalncRNA488,B4F8L8,1
ZmalncRNA488,B4FB39,1
ZmalncRNA488,B4FBV8,1
ZmalncRNA488,B4FCE3,1
ZmalncRNA488,B4FGK8,1
ZmalncRNA488,B4FHE9,1
ZmalncRNA488,B4FLX0,1
ZmalncRNA488,B4FNR5,1
ZmalncRNA488,B4FPJ2,1
ZmalncRNA488,B4FSW0,1
ZmalncRNA488,B6SIF0,1
ZmalncRNA488,B6SP74,1
ZmalncRNA488,B6SXV2,1
ZmalncRNA488,B6T6E9,1
ZmalncRNA488,B6TDJ0,1
ZmalncRNA488,B6TJJ4,1
ZmalncRNA488,B6TP60,1
ZmalncRNA488,B6U471,1
ZmalncRNA488,B7ZXJ1,1
ZmalncRNA488,B8A0M3,1
ZmalncRNA488,B8A134,1
ZmalncRNA488,B8A2G7,1
ZmalncRNA488,B8A305,1
ZmalncRNA488,C0PFQ6,1
ZmalncRNA488,C0PIH9,1
ZmalncRNA488,C0PLI2,1
ZmalncRNA488,C4IYC2,1
ZmalncRNA488,C4J3A0,1
ZmalncRNA488,C4J594,1
ZmalncRNA488,Q41834,1
ZmalncRNA563,B4F8A7,1
ZmalncRNA563,B4F8L8,1
ZmalncRNA563,B4FB39,1
ZmalncRNA563,B4FBV8,1
ZmalncRNA563,B4FGK8,1
ZmalncRNA563,B4FLX0,1
ZmalncRNA563,B4FNR5,1
ZmalncRNA563,B4FPJ2,1
ZmalncRNA563,B4FSW0,1
ZmalncRNA563,B6SXV2,1
ZmalncRNA563,B8A0M3,1
ZmalncRNA563,B8A134,1
ZmalncRNA563,C0PFQ6,1
ZmalncRNA563,C0PLI2,1
ZmalncRNA563,C4IYC2,1
ZmalncRNA563,C4J594,1
ZmalncRNA563,Q41834,1
ZmalncRNA518,B4FNR5,1
ZmalncRNA518,B4FPJ2,1
ZmalncRNA518,B6SP74,1
ZmalncRNA518,C0PIH9,1
ZmalncRNA520,B4F8A7,1
ZmalncRNA520,B4F8L8,1
ZmalncRNA520,B4FB39,1
ZmalncRNA520,B4FBV8,1
ZmalncRNA520,B4FCE3,1
ZmalncRNA520,B4FGK8,1
ZmalncRNA520,B4FHE9,1
ZmalncRNA520,B4FLX0,1
ZmalncRNA520,B4FMA8,1
ZmalncRNA520,B4FNR5,1
ZmalncRNA520,B4FPJ2,1
ZmalncRNA520,B4FSW0,1
ZmalncRNA520,B6SIF0,1
ZmalncRNA520,B6SP74,1
ZmalncRNA520,B6SXV2,1
ZmalncRNA520,B6T6E9,1
ZmalncRNA520,B6T6H4,1
ZmalncRNA520,B6TDJ0,1
ZmalncRNA520,B6TJJ4,1
ZmalncRNA520,B6TP60,1
ZmalncRNA520,B6U471,1
ZmalncRNA520,B7ZXJ1,1
ZmalncRNA520,B8A0M3,1
ZmalncRNA520,B8A134,1
ZmalncRNA520,B8A2G7,1
ZmalncRNA520,B8A305,1
ZmalncRNA520,C0P3W2,1
ZmalncRNA520,C0P488,1
ZmalncRNA520,C0P539,1
ZmalncRNA520,C0P558,1
ZmalncRNA520,C0P6Q4,1
ZmalncRNA520,C0P8S9,1
ZmalncRNA520,C0PF88,1
ZmalncRNA520,C0PFQ6,1
ZmalncRNA520,C0PHE3,1
ZmalncRNA520,C0PIH9,1
ZmalncRNA520,C0PLI2,1
ZmalncRNA520,C4IYC2,1
ZmalncRNA520,C4J3A0,1
ZmalncRNA520,C4J594,1
ZmalncRNA520,Q41834,1
ZmalncRNA564,B4F8A7,1
ZmalncRNA564,B4F8L8,1
ZmalncRNA564,B4FB39,1
ZmalncRNA564,B4FBV8,1
ZmalncRNA564,B4FCE3,1
ZmalncRNA564,B4FGK8,1
ZmalncRNA564,B4FHE9,1
ZmalncRNA564,B4FLX0,1
ZmalncRNA564,B4FMA8,1
ZmalncRNA564,B4FNR5,1
ZmalncRNA564,B4FPJ2,1
ZmalncRNA564,B4FSW0,1
ZmalncRNA564,B6SIF0,1
ZmalncRNA564,B6SP74,1
ZmalncRNA564,B6SXV2,1
ZmalncRNA564,B6T6H4,1
ZmalncRNA564,B6TDJ0,1
ZmalncRNA564,B6TJJ4,1
ZmalncRNA564,B6TP60,1
ZmalncRNA564,B7ZXJ1,1
ZmalncRNA564,B8A0M3,1
ZmalncRNA564,B8A134,1
ZmalncRNA564,B8A2G7,1
ZmalncRNA564,B8A305,1
ZmalncRNA564,C0P3W2,1
ZmalncRNA564,C0P488,1
ZmalncRNA564,C0P539,1
ZmalncRNA564,C0P558,1
ZmalncRNA564,C0P6Q4,1
ZmalncRNA564,C0P8S9,1
ZmalncRNA564,C0PF88,1
ZmalncRNA564,C0PFQ6,1
ZmalncRNA564,C0PHE3,1
ZmalncRNA564,C0PIH9,1
ZmalncRNA564,C0PLI2,1
ZmalncRNA564,C4IYC2,1
ZmalncRNA564,C4J3A0,1
ZmalncRNA564,C4J594,1
ZmalncRNA565,B4FGK8,1
ZmalncRNA565,B4FNR5,1
ZmalncRNA565,B4FPJ2,1
ZmalncRNA565,B4FSW0,1
ZmalncRNA565,B6SP74,1
ZmalncRNA565,B6SXV2,1
ZmalncRNA565,B8A0M3,1
ZmalncRNA565,B8A134,1
ZmalncRNA565,C0P3W2,1
ZmalncRNA565,C0PF88,1
ZmalncRNA565,C0PFQ6,1
ZmalncRNA565,C4IYC2,1
ZmalncRNA565,C4J594,1
ZmalncRNA566,B4F8A7,1
ZmalncRNA566,B4F8L8,1
ZmalncRNA566,B4FBV8,1
ZmalncRNA566,B4FLX0,1
ZmalncRNA566,B6U471,1
ZmalncRNA566,B8A0M3,1
ZmalncRNA566,C0P6Q4,1
ZmalncRNA566,Q41834,1
ZmalncRNA567,B4F8A7,1
ZmalncRNA567,B4F8L8,1
ZmalncRNA567,B4FB39,1
ZmalncRNA567,B4FBV8,1
ZmalncRNA567,B4FCE3,1
ZmalncRNA567,B4FLX0,1
ZmalncRNA567,B4FNR5,1
ZmalncRNA567,B4FPJ2,1
ZmalncRNA567,B4FSW0,1
ZmalncRNA567,B6SIF0,1
ZmalncRNA567,B6SP74,1
ZmalncRNA567,B6SXV2,1
ZmalncRNA567,B6T6E9,1
ZmalncRNA567,B6TDJ0,1
ZmalncRNA567,B6U471,1
ZmalncRNA567,B7ZXJ1,1
ZmalncRNA567,B8A2G7,1
ZmalncRNA567,C0P6Q4,1
ZmalncRNA567,C0PLI2,1
ZmalncRNA567,C4IYC2,1
ZmalncRNA567,Q41834,1
ZmalncRNA521,B4F8A7,1
ZmalncRNA521,B4FBV8,1
ZmalncRNA521,B4FCE3,1
ZmalncRNA521,B4FGK8,1
ZmalncRNA521,B4FHE9,1
ZmalncRNA521,B4FLX0,1
ZmalncRNA521,B4FMA8,1
ZmalncRNA521,B4FNR5,1
ZmalncRNA521,B4FPJ2,1
ZmalncRNA521,B4FSW0,1
ZmalncRNA521,B6SIF0,1
ZmalncRNA521,B6SP74,1
ZmalncRNA521,B6SXV2,1
ZmalncRNA521,B6T6H4,1
ZmalncRNA521,B6TDJ0,1
ZmalncRNA521,B6TP60,1
ZmalncRNA521,B7ZXJ1,1
ZmalncRNA521,B8A0M3,1
ZmalncRNA521,B8A134,1
ZmalncRNA521,B8A2G7,1
ZmalncRNA521,B8A305,1
ZmalncRNA521,C0P3W2,1
ZmalncRNA521,C0P8S9,1
ZmalncRNA521,C0PF88,1
ZmalncRNA521,C0PFQ6,1
ZmalncRNA521,C0PHE3,1
ZmalncRNA521,C0PIH9,1
ZmalncRNA521,C0PLI2,1
ZmalncRNA521,C4IYC2,1
ZmalncRNA521,C4J594,1
