ProteinA,ProteinB,Label
Q13148,NONHSAT000157,0
O60279,NONHSAT000204,0
Q9HCK5,NONHSAT000204,0
P31483,NONHSAT000204,0
P25490,NONHSAT000204,0
Q13127,NONHSAT000204,0
O00425,NONHSAT000204,0
P08047,NONHSAT000204,0
Q07955,NONHSAT000204,0
Q13285,NONHSAT000204,0
P26599,NONHSAT000204,1
O43251,NONHSAT000204,0
Q92994,NONHSAT000204,0
Q96PU8,NONHSAT000204,0
Q8NDV7,NONHSAT000204,0
Q9H9G7,NONHSAT000204,0
Q9NUL5,NONHSAT000204,0
Q9UPQ9,NONHSAT000204,0
Q9UL18,NONHSAT000204,0
Q15022,NONHSAT000204,0
Q9HCE1,NONHSAT000204,0
P35637,NONHSAT000204,1
Q9Y6M1,NONHSAT000204,0
Q9UKV8,NONHSAT000204,0
Q9NZI8,NONHSAT000204,0
P60484,NONHSAT000204,0
Q01844,NONHSAT000204,0
Q13148,NONHSAT000204,1
O60279,NONHSAT000372,0
Q9HCK5,NONHSAT000372,1
P31483,NONHSAT000372,0
P25490,NONHSAT000372,0
Q13127,NONHSAT000372,0
O00425,NONHSAT000372,1
P08047,NONHSAT000372,0
Q07955,NONHSAT000372,0
Q13285,NONHSAT000372,0
P26599,NONHSAT000372,0
O43251,NONHSAT000372,0
Q92994,NONHSAT000372,0
Q96PU8,NONHSAT000372,0
Q8NDV7,NONHSAT000372,0
Q9H9G7,NONHSAT000372,1
Q9NUL5,NONHSAT000372,1
Q9UPQ9,NONHSAT000372,0
Q9UL18,NONHSAT000372,1
Q15022,NONHSAT000372,0
Q9HCE1,NONHSAT000372,1
P35637,NONHSAT000372,0
Q9Y6M1,NONHSAT000372,1
Q9UKV8,NONHSAT000372,1
Q9NZI8,NONHSAT000372,1
P60484,NONHSAT000372,0
Q01844,NONHSAT000372,0
Q13148,NONHSAT000372,0
O60279,NONHSAT000416,0
Q9HCK5,NONHSAT000416,0
P31483,NONHSAT000416,0
P25490,NONHSAT000416,0
Q13127,NONHSAT000416,0
O00425,NONHSAT000416,0
P08047,NONHSAT000416,0
Q07955,NONHSAT000416,1
Q13285,NONHSAT000416,0
P26599,NONHSAT000416,0
O43251,NONHSAT000416,0
Q92994,NONHSAT000416,0
Q96PU8,NONHSAT000416,0
Q8NDV7,NONHSAT000416,0
Q9H9G7,NONHSAT000416,0
Q9NUL5,NONHSAT000416,1
Q9UPQ9,NONHSAT000416,0
Q9UL18,NONHSAT000416,0
Q15022,NONHSAT000416,0
Q9HCE1,NONHSAT000416,0
P35637,NONHSAT000416,0
Q9Y6M1,NONHSAT000416,0
Q9UKV8,NONHSAT000416,0
Q9NZI8,NONHSAT000416,0
P60484,NONHSAT000416,0
Q01844,NONHSAT000416,0
Q13148,NONHSAT000416,0
O60279,NONHSAT000786,0
Q9HCK5,NONHSAT000786,0
P31483,NONHSAT000786,0
P25490,NONHSAT000786,0
Q13127,NONHSAT000786,0
O00425,NONHSAT000786,0
P08047,NONHSAT000786,0
Q07955,NONHSAT000786,1
Q13285,NONHSAT000786,0
P26599,NONHSAT000786,0
O43251,NONHSAT000786,0
Q92994,NONHSAT000786,0
Q96PU8,NONHSAT000786,0
Q8NDV7,NONHSAT000786,0
Q9H9G7,NONHSAT000786,0
Q9NUL5,NONHSAT000786,1
Q9UPQ9,NONHSAT000786,0
Q9UL18,NONHSAT000786,0
Q15022,NONHSAT000786,0
Q9HCE1,NONHSAT000786,1
P35637,NONHSAT000786,0
Q9Y6M1,NONHSAT000786,0
Q9UKV8,NONHSAT000786,0
Q9NZI8,NONHSAT000786,0
P60484,NONHSAT000786,0
Q01844,NONHSAT000786,0
Q13148,NONHSAT000786,0
O60279,NONHSAT000825,0
Q9HCK5,NONHSAT000825,0
P31483,NONHSAT000825,0
P25490,NONHSAT000825,0
Q13127,NONHSAT000825,0
O00425,NONHSAT000825,0
P08047,NONHSAT000825,0
Q07955,NONHSAT000825,0
Q13285,NONHSAT000825,0
P26599,NONHSAT000825,0
O43251,NONHSAT000825,0
Q92994,NONHSAT000825,0
Q96PU8,NONHSAT000825,0
Q8NDV7,NONHSAT000825,1
Q9H9G7,NONHSAT000825,0
Q9NUL5,NONHSAT000825,0
Q9UPQ9,NONHSAT000825,1
Q9UL18,NONHSAT000825,0
Q15022,NONHSAT000825,0
Q9HCE1,NONHSAT000825,0
P35637,NONHSAT000825,0
Q9Y6M1,NONHSAT000825,0
Q9UKV8,NONHSAT000825,0
Q9NZI8,NONHSAT000825,0
P60484,NONHSAT000825,0
Q01844,NONHSAT000825,0
Q13148,NONHSAT000825,0
O60279,NONHSAT001050,0
Q9HCK5,NONHSAT001050,0
P31483,NONHSAT001050,0
P25490,NONHSAT001050,0
Q13127,NONHSAT001050,0
O00425,NONHSAT001050,0
P08047,NONHSAT001050,0
Q07955,NONHSAT001050,0
Q13285,NONHSAT001050,0
P26599,NONHSAT001050,0
O43251,NONHSAT001050,0
Q92994,NONHSAT001050,0
Q96PU8,NONHSAT001050,1
Q8NDV7,NONHSAT001050,0
Q9H9G7,NONHSAT001050,0
Q9NUL5,NONHSAT001050,1
Q9UPQ9,NONHSAT001050,0
Q9UL18,NONHSAT001050,0
Q15022,NONHSAT001050,0
Q9HCE1,NONHSAT001050,0
P35637,NONHSAT001050,0
Q9Y6M1,NONHSAT001050,0
Q9UKV8,NONHSAT001050,0
Q9NZI8,NONHSAT001050,0
P60484,NONHSAT001050,0
Q01844,NONHSAT001050,0
Q13148,NONHSAT001050,0
O60279,NONHSAT001062,0
Q9HCK5,NONHSAT001062,1
P31483,NONHSAT001062,1
P25490,NONHSAT001062,0
Q13127,NONHSAT001062,0
O00425,NONHSAT001062,0
P08047,NONHSAT001062,0
Q07955,NONHSAT001062,0
Q13285,NONHSAT001062,0
P26599,NONHSAT001062,0
O43251,NONHSAT001062,0
Q92994,NONHSAT001062,0
Q96PU8,NONHSAT001062,0
Q8NDV7,NONHSAT001062,0
Q9H9G7,NONHSAT001062,1
Q9NUL5,NONHSAT001062,0
Q9UPQ9,NONHSAT001062,0
Q9UL18,NONHSAT001062,1
Q15022,NONHSAT001062,0
Q9HCE1,NONHSAT001062,0
P35637,NONHSAT001062,0
Q9Y6M1,NONHSAT001062,0
Q9UKV8,NONHSAT001062,1
Q9NZI8,NONHSAT001062,0
P60484,NONHSAT001062,0
Q01844,NONHSAT001062,0
Q13148,NONHSAT001062,0
O60279,NONHSAT001063,0
Q9HCK5,NONHSAT001063,0
P31483,NONHSAT001063,0
P25490,NONHSAT001063,0
Q13127,NONHSAT001063,0
O00425,NONHSAT001063,1
P08047,NONHSAT001063,0
Q07955,NONHSAT001063,0
Q13285,NONHSAT001063,0
P26599,NONHSAT001063,0
O43251,NONHSAT001063,0
Q92994,NONHSAT001063,0
Q96PU8,NONHSAT001063,0
Q8NDV7,NONHSAT001063,0
Q9H9G7,NONHSAT001063,0
Q9NUL5,NONHSAT001063,0
Q9UPQ9,NONHSAT001063,0
Q9UL18,NONHSAT001063,0
Q15022,NONHSAT001063,0
Q9HCE1,NONHSAT001063,0
P35637,NONHSAT001063,0
Q9Y6M1,NONHSAT001063,1
Q9UKV8,NONHSAT001063,0
Q9NZI8,NONHSAT001063,0
P60484,NONHSAT001063,0
Q01844,NONHSAT001063,0
Q13148,NONHSAT001063,0
O60279,NONHSAT001159,0
Q9HCK5,NONHSAT001159,0
P31483,NONHSAT001159,0
P25490,NONHSAT001159,0
Q13127,NONHSAT001159,0
O00425,NONHSAT001159,1
P08047,NONHSAT001159,0
Q07955,NONHSAT001159,0
Q13285,NONHSAT001159,0
P26599,NONHSAT001159,0
O43251,NONHSAT001159,0
Q92994,NONHSAT001159,0
Q96PU8,NONHSAT001159,0
Q8NDV7,NONHSAT001159,0
Q9H9G7,NONHSAT001159,0
Q9NUL5,NONHSAT001159,1
Q9UPQ9,NONHSAT001159,0
Q9UL18,NONHSAT001159,0
Q15022,NONHSAT001159,0
Q9HCE1,NONHSAT001159,0
P35637,NONHSAT001159,0
Q9Y6M1,NONHSAT001159,1
Q9UKV8,NONHSAT001159,0
Q9NZI8,NONHSAT001159,1
P60484,NONHSAT001159,0
Q01844,NONHSAT001159,0
Q13148,NONHSAT001159,1
O60279,NONHSAT001461,0
Q9HCK5,NONHSAT001461,0
P31483,NONHSAT001461,0
P25490,NONHSAT001461,0
Q13127,NONHSAT001461,0
O00425,NONHSAT001461,1
P08047,NONHSAT001461,0
Q07955,NONHSAT001461,0
Q13285,NONHSAT001461,0
P26599,NONHSAT001461,0
O43251,NONHSAT001461,0
Q92994,NONHSAT001461,0
Q96PU8,NONHSAT001461,0
Q8NDV7,NONHSAT001461,0
Q9H9G7,NONHSAT001461,0
Q9NUL5,NONHSAT001461,1
Q9UPQ9,NONHSAT001461,0
Q9UL18,NONHSAT001461,0
Q15022,NONHSAT001461,0
Q9HCE1,NONHSAT001461,0
P35637,NONHSAT001461,0
Q9Y6M1,NONHSAT001461,1
Q9UKV8,NONHSAT001461,0
Q9NZI8,NONHSAT001461,1
P60484,NONHSAT001461,0
Q01844,NONHSAT001461,0
Q13148,NONHSAT001461,0
O60279,NONHSAT001463,0
Q9HCK5,NONHSAT001463,1
P31483,NONHSAT001463,1
P25490,NONHSAT001463,0
Q13127,NONHSAT001463,0
O00425,NONHSAT001463,1
P08047,NONHSAT001463,0
Q07955,NONHSAT001463,0
Q13285,NONHSAT001463,0
P26599,NONHSAT001463,0
O43251,NONHSAT001463,0
Q92994,NONHSAT001463,0
Q96PU8,NONHSAT001463,0
Q8NDV7,NONHSAT001463,1
Q9H9G7,NONHSAT001463,1
Q9NUL5,NONHSAT001463,1
Q9UPQ9,NONHSAT001463,1
Q9UL18,NONHSAT001463,1
Q15022,NONHSAT001463,0
Q9HCE1,NONHSAT001463,0
P35637,NONHSAT001463,0
Q9Y6M1,NONHSAT001463,1
Q9UKV8,NONHSAT001463,1
Q9NZI8,NONHSAT001463,1
P60484,NONHSAT001463,0
Q01844,NONHSAT001463,0
Q13148,NONHSAT001463,1
O60279,NONHSAT001510,0
Q9HCK5,NONHSAT001510,0
P31483,NONHSAT001510,0
P25490,NONHSAT001510,0
Q13127,NONHSAT001510,0
O00425,NONHSAT001510,0
P08047,NONHSAT001510,0
Q07955,NONHSAT001510,1
Q13285,NONHSAT001510,0
P26599,NONHSAT001510,0
O43251,NONHSAT001510,0
Q92994,NONHSAT001510,0
Q96PU8,NONHSAT001510,0
Q8NDV7,NONHSAT001510,0
Q9H9G7,NONHSAT001510,0
Q9NUL5,NONHSAT001510,1
Q9UPQ9,NONHSAT001510,0
Q9UL18,NONHSAT001510,0
Q15022,NONHSAT001510,0
Q9HCE1,NONHSAT001510,0
P35637,NONHSAT001510,0
Q9Y6M1,NONHSAT001510,0
Q9UKV8,NONHSAT001510,0
Q9NZI8,NONHSAT001510,0
P60484,NONHSAT001510,0
Q01844,NONHSAT001510,0
Q13148,NONHSAT001510,0
O60279,NONHSAT001511,0
Q9HCK5,NONHSAT001511,0
P31483,NONHSAT001511,1
P25490,NONHSAT001511,0
Q13127,NONHSAT001511,0
O00425,NONHSAT001511,0
P08047,NONHSAT001511,0
Q07955,NONHSAT001511,0
Q13285,NONHSAT001511,0
P26599,NONHSAT001511,0
O43251,NONHSAT001511,0
Q92994,NONHSAT001511,0
Q96PU8,NONHSAT001511,0
Q8NDV7,NONHSAT001511,0
Q9H9G7,NONHSAT001511,0
Q9NUL5,NONHSAT001511,1
Q9UPQ9,NONHSAT001511,0
Q9UL18,NONHSAT001511,0
Q15022,NONHSAT001511,0
Q9HCE1,NONHSAT001511,0
P35637,NONHSAT001511,0
Q9Y6M1,NONHSAT001511,0
Q9UKV8,NONHSAT001511,0
Q9NZI8,NONHSAT001511,0
P60484,NONHSAT001511,0
Q01844,NONHSAT001511,0
Q13148,NONHSAT001511,1
O60279,NONHSAT001523,1
Q9HCK5,NONHSAT001523,0
P31483,NONHSAT001523,0
P25490,NONHSAT001523,0
Q13127,NONHSAT001523,0
O00425,NONHSAT001523,0
P08047,NONHSAT001523,0
Q07955,NONHSAT001523,1
Q13285,NONHSAT001523,0
P26599,NONHSAT001523,0
O43251,NONHSAT001523,0
Q92994,NONHSAT001523,0
Q96PU8,NONHSAT001523,0
Q8NDV7,NONHSAT001523,0
Q9H9G7,NONHSAT001523,0
Q9NUL5,NONHSAT001523,1
Q9UPQ9,NONHSAT001523,0
Q9UL18,NONHSAT001523,0
Q15022,NONHSAT001523,0
Q9HCE1,NONHSAT001523,0
P35637,NONHSAT001523,1
Q9Y6M1,NONHSAT001523,0
Q9UKV8,NONHSAT001523,0
Q9NZI8,NONHSAT001523,0
P60484,NONHSAT001523,0
Q01844,NONHSAT001523,0
Q13148,NONHSAT001523,0
O60279,NONHSAT001652,0
Q9HCK5,NONHSAT001652,0
P31483,NONHSAT001652,0
P25490,NONHSAT001652,0
Q13127,NONHSAT001652,0
O00425,NONHSAT001652,0
P08047,NONHSAT001652,0
Q07955,NONHSAT001652,0
Q13285,NONHSAT001652,0
P26599,NONHSAT001652,0
O43251,NONHSAT001652,0
Q92994,NONHSAT001652,0
Q96PU8,NONHSAT001652,0
Q8NDV7,NONHSAT001652,0
Q9H9G7,NONHSAT001652,0
Q9NUL5,NONHSAT001652,1
Q9UPQ9,NONHSAT001652,0
Q9UL18,NONHSAT001652,0
Q15022,NONHSAT001652,0
Q9HCE1,NONHSAT001652,0
P35637,NONHSAT001652,0
Q9Y6M1,NONHSAT001652,0
Q9UKV8,NONHSAT001652,1
Q9NZI8,NONHSAT001652,0
P60484,NONHSAT001652,0
Q01844,NONHSAT001652,0
Q13148,NONHSAT001652,0
O60279,NONHSAT001945,0
Q9HCK5,NONHSAT001945,0
P31483,NONHSAT001945,0
P25490,NONHSAT001945,0
Q13127,NONHSAT001945,0
O00425,NONHSAT001945,1
P08047,NONHSAT001945,0
Q07955,NONHSAT001945,0
Q13285,NONHSAT001945,0
P26599,NONHSAT001945,0
O43251,NONHSAT001945,0
Q92994,NONHSAT001945,0
Q96PU8,NONHSAT001945,0
Q8NDV7,NONHSAT001945,0
Q9H9G7,NONHSAT001945,0
Q9NUL5,NONHSAT001945,1
Q9UPQ9,NONHSAT001945,0
Q9UL18,NONHSAT001945,0
Q15022,NONHSAT001945,0
Q9HCE1,NONHSAT001945,0
P35637,NONHSAT001945,1
Q9Y6M1,NONHSAT001945,0
Q9UKV8,NONHSAT001945,0
Q9NZI8,NONHSAT001945,0
P60484,NONHSAT001945,0
Q01844,NONHSAT001945,1
Q13148,NONHSAT001945,0
O60279,NONHSAT001953,0
Q9HCK5,NONHSAT001953,0
P31483,NONHSAT001953,0
P25490,NONHSAT001953,0
Q13127,NONHSAT001953,0
O00425,NONHSAT001953,0
P08047,NONHSAT001953,0
Q07955,NONHSAT001953,0
Q13285,NONHSAT001953,0
P26599,NONHSAT001953,0
O43251,NONHSAT001953,0
Q92994,NONHSAT001953,0
Q96PU8,NONHSAT001953,0
Q8NDV7,NONHSAT001953,0
Q9H9G7,NONHSAT001953,0
Q9NUL5,NONHSAT001953,0
Q9UPQ9,NONHSAT001953,0
Q9UL18,NONHSAT001953,0
Q15022,NONHSAT001953,0
Q9HCE1,NONHSAT001953,0
P35637,NONHSAT001953,0
Q9Y6M1,NONHSAT001953,1
Q9UKV8,NONHSAT001953,0
Q9NZI8,NONHSAT001953,1
P60484,NONHSAT001953,0
Q01844,NONHSAT001953,0
Q13148,NONHSAT001953,0
O60279,NONHSAT001968,0
Q9HCK5,NONHSAT001968,0
P31483,NONHSAT001968,0
P25490,NONHSAT001968,0
Q13127,NONHSAT001968,0
O00425,NONHSAT001968,0
P08047,NONHSAT001968,0
Q07955,NONHSAT001968,0
Q13285,NONHSAT001968,0
P26599,NONHSAT001968,0
O43251,NONHSAT001968,0
Q92994,NONHSAT001968,0
Q96PU8,NONHSAT001968,0
Q8NDV7,NONHSAT001968,0
Q9H9G7,NONHSAT001968,0
Q9NUL5,NONHSAT001968,1
Q9UPQ9,NONHSAT001968,0
Q9UL18,NONHSAT001968,0
Q15022,NONHSAT001968,0
Q9HCE1,NONHSAT001968,0
P35637,NONHSAT001968,0
Q9Y6M1,NONHSAT001968,1
Q9UKV8,NONHSAT001968,0
Q9NZI8,NONHSAT001968,0
P60484,NONHSAT001968,0
Q01844,NONHSAT001968,0
Q13148,NONHSAT001968,0
O60279,NONHSAT001969,0
Q9HCK5,NONHSAT001969,0
P31483,NONHSAT001969,0
P25490,NONHSAT001969,0
Q13127,NONHSAT001969,0
O00425,NONHSAT001969,0
P08047,NONHSAT001969,0
Q07955,NONHSAT001969,0
Q13285,NONHSAT001969,0
P26599,NONHSAT001969,1
O43251,NONHSAT001969,0
Q92994,NONHSAT001969,0
Q96PU8,NONHSAT001969,0
Q8NDV7,NONHSAT001969,0
Q9H9G7,NONHSAT001969,0
Q9NUL5,NONHSAT001969,0
Q9UPQ9,NONHSAT001969,0
Q9UL18,NONHSAT001969,0
Q15022,NONHSAT001969,0
Q9HCE1,NONHSAT001969,0
P35637,NONHSAT001969,0
Q9Y6M1,NONHSAT001969,0
Q9UKV8,NONHSAT001969,0
Q9NZI8,NONHSAT001969,0
P60484,NONHSAT001969,0
Q01844,NONHSAT001969,0
Q13148,NONHSAT001969,1
O60279,NONHSAT001993,0
Q9HCK5,NONHSAT001993,0
P31483,NONHSAT001993,1
P25490,NONHSAT001993,0
Q13127,NONHSAT001993,0
O00425,NONHSAT001993,0
P08047,NONHSAT001993,0
Q07955,NONHSAT001993,0
Q13285,NONHSAT001993,0
P26599,NONHSAT001993,0
O43251,NONHSAT001993,0
Q92994,NONHSAT001993,0
Q96PU8,NONHSAT001993,0
Q8NDV7,NONHSAT001993,0
Q9H9G7,NONHSAT001993,0
Q9NUL5,NONHSAT001993,0
Q9UPQ9,NONHSAT001993,0
Q9UL18,NONHSAT001993,0
Q15022,NONHSAT001993,0
Q9HCE1,NONHSAT001993,0
P35637,NONHSAT001993,0
Q9Y6M1,NONHSAT001993,0
Q9UKV8,NONHSAT001993,0
Q9NZI8,NONHSAT001993,0
P60484,NONHSAT001993,0
Q01844,NONHSAT001993,0
Q13148,NONHSAT001993,1
O60279,NONHSAT002153,0
Q9HCK5,NONHSAT002153,0
P31483,NONHSAT002153,0
P25490,NONHSAT002153,0
Q13127,NONHSAT002153,0
O00425,NONHSAT002153,1
P08047,NONHSAT002153,0
Q07955,NONHSAT002153,0
Q13285,NONHSAT002153,0
P26599,NONHSAT002153,0
O43251,NONHSAT002153,0
Q92994,NONHSAT002153,0
Q96PU8,NONHSAT002153,1
Q8NDV7,NONHSAT002153,0
Q9H9G7,NONHSAT002153,0
Q9NUL5,NONHSAT002153,0
Q9UPQ9,NONHSAT002153,0
Q9UL18,NONHSAT002153,0
Q15022,NONHSAT002153,0
Q9HCE1,NONHSAT002153,0
P35637,NONHSAT002153,1
Q9Y6M1,NONHSAT002153,0
Q9UKV8,NONHSAT002153,0
Q9NZI8,NONHSAT002153,0
P60484,NONHSAT002153,0
Q01844,NONHSAT002153,1
Q13148,NONHSAT002153,0
O60279,NONHSAT002344,0
Q9HCK5,NONHSAT002344,0
P31483,NONHSAT002344,0
P25490,NONHSAT002344,0
Q13127,NONHSAT002344,0
O00425,NONHSAT002344,0
P08047,NONHSAT002344,0
Q07955,NONHSAT002344,0
Q13285,NONHSAT002344,0
P26599,NONHSAT002344,1
O43251,NONHSAT002344,0
Q92994,NONHSAT002344,0
Q96PU8,NONHSAT002344,0
Q8NDV7,NONHSAT002344,0
Q9H9G7,NONHSAT002344,0
Q9NUL5,NONHSAT002344,1
Q9UPQ9,NONHSAT002344,0
Q9UL18,NONHSAT002344,0
Q15022,NONHSAT002344,0
Q9HCE1,NONHSAT002344,0
P35637,NONHSAT002344,0
Q9Y6M1,NONHSAT002344,0
Q9UKV8,NONHSAT002344,0
Q9NZI8,NONHSAT002344,0
P60484,NONHSAT002344,0
Q01844,NONHSAT002344,0
Q13148,NONHSAT002344,0
O60279,NONHSAT002390,0
Q9HCK5,NONHSAT002390,0
P31483,NONHSAT002390,0
P25490,NONHSAT002390,0
Q13127,NONHSAT002390,0
O00425,NONHSAT002390,0
P08047,NONHSAT002390,0
Q07955,NONHSAT002390,0
Q13285,NONHSAT002390,0
P26599,NONHSAT002390,1
O43251,NONHSAT002390,0
Q92994,NONHSAT002390,0
Q96PU8,NONHSAT002390,0
Q8NDV7,NONHSAT002390,0
Q9H9G7,NONHSAT002390,0
Q9NUL5,NONHSAT002390,1
Q9UPQ9,NONHSAT002390,0
Q9UL18,NONHSAT002390,0
Q15022,NONHSAT002390,0
Q9HCE1,NONHSAT002390,0
P35637,NONHSAT002390,0
Q9Y6M1,NONHSAT002390,0
Q9UKV8,NONHSAT002390,0
Q9NZI8,NONHSAT002390,0
P60484,NONHSAT002390,0
Q01844,NONHSAT002390,0
Q13148,NONHSAT002390,0
O60279,NONHSAT002564,1
Q9HCK5,NONHSAT002564,1
P31483,NONHSAT002564,1
P25490,NONHSAT002564,0
Q13127,NONHSAT002564,0
O00425,NONHSAT002564,1
P08047,NONHSAT002564,0
Q07955,NONHSAT002564,1
Q13285,NONHSAT002564,0
P26599,NONHSAT002564,1
O43251,NONHSAT002564,0
Q92994,NONHSAT002564,0
Q96PU8,NONHSAT002564,0
Q8NDV7,NONHSAT002564,0
Q9H9G7,NONHSAT002564,1
Q9NUL5,NONHSAT002564,1
Q9UPQ9,NONHSAT002564,0
Q9UL18,NONHSAT002564,1
Q15022,NONHSAT002564,0
Q9HCE1,NONHSAT002564,0
P35637,NONHSAT002564,1
Q9Y6M1,NONHSAT002564,0
Q9UKV8,NONHSAT002564,1
Q9NZI8,NONHSAT002564,1
P60484,NONHSAT002564,0
Q01844,NONHSAT002564,1
Q13148,NONHSAT002564,1
O60279,NONHSAT002627,0
Q9HCK5,NONHSAT002627,0
P31483,NONHSAT002627,0
P25490,NONHSAT002627,0
Q13127,NONHSAT002627,0
O00425,NONHSAT002627,1
P08047,NONHSAT002627,0
Q07955,NONHSAT002627,0
Q13285,NONHSAT002627,0
P26599,NONHSAT002627,0
O43251,NONHSAT002627,0
Q92994,NONHSAT002627,0
Q96PU8,NONHSAT002627,0
Q8NDV7,NONHSAT002627,0
Q9H9G7,NONHSAT002627,0
Q9NUL5,NONHSAT002627,1
Q9UPQ9,NONHSAT002627,0
Q9UL18,NONHSAT002627,0
Q15022,NONHSAT002627,0
Q9HCE1,NONHSAT002627,0
P35637,NONHSAT002627,0
Q9Y6M1,NONHSAT002627,0
Q9UKV8,NONHSAT002627,0
Q9NZI8,NONHSAT002627,0
P60484,NONHSAT002627,0
Q01844,NONHSAT002627,0
Q13148,NONHSAT002627,0
O60279,NONHSAT002658,0
Q9HCK5,NONHSAT002658,0
P31483,NONHSAT002658,0
P25490,NONHSAT002658,0
Q13127,NONHSAT002658,0
O00425,NONHSAT002658,0
P08047,NONHSAT002658,0
Q07955,NONHSAT002658,0
Q13285,NONHSAT002658,0
P26599,NONHSAT002658,1
O43251,NONHSAT002658,0
Q92994,NONHSAT002658,0
Q96PU8,NONHSAT002658,0
Q8NDV7,NONHSAT002658,0
Q9H9G7,NONHSAT002658,0
Q9NUL5,NONHSAT002658,0
Q9UPQ9,NONHSAT002658,0
Q9UL18,NONHSAT002658,0
Q15022,NONHSAT002658,0
Q9HCE1,NONHSAT002658,0
P35637,NONHSAT002658,0
Q9Y6M1,NONHSAT002658,0
Q9UKV8,NONHSAT002658,0
Q9NZI8,NONHSAT002658,0
P60484,NONHSAT002658,0
Q01844,NONHSAT002658,0
Q13148,NONHSAT002658,1
O60279,NONHSAT002955,0
Q9HCK5,NONHSAT002955,0
P31483,NONHSAT002955,1
P25490,NONHSAT002955,0
Q13127,NONHSAT002955,0
O00425,NONHSAT002955,0
P08047,NONHSAT002955,0
Q07955,NONHSAT002955,0
Q13285,NONHSAT002955,0
P26599,NONHSAT002955,0
O43251,NONHSAT002955,0
Q92994,NONHSAT002955,0
Q96PU8,NONHSAT002955,0
Q8NDV7,NONHSAT002955,0
Q9H9G7,NONHSAT002955,0
Q9NUL5,NONHSAT002955,1
Q9UPQ9,NONHSAT002955,0
