ProteinA,ProteinB,Label
Q7Z3B3,NONHSAT036719,0
P49711,NONHSAT036719,0
P37108,NONHSAT036719,0
Q00839,NONHSAT036719,0
P31260,NONHSAT036719,0
Q9NZI8,NONHSAT036719,1
P49913,NONHSAT036719,0
Q15465,NONHSAT036719,0
Q5S007,NONHSAT036719,0
Q12968,NONHSAT036719,0
P01236,NONHSAT036719,0
O75817,NONHSAT036719,0
P49458,NONHSAT036719,0
Q7L2J0,NONHSAT036719,0
O14746,NONHSAT036719,0
Q13127,NONHSAT036719,0
Q9UHB9,NONHSAT036719,0
Q15022,NONHSAT036719,0
Q9BUL9,NONHSAT036719,0
P48431,NONHSAT036719,0
P62136,NONHSAT036719,0
O94992,NONHSAT036719,0
P08047,NONHSAT036719,0
O76094,NONHSAT036719,0
P31269,NONHSAT036719,0
Q01094,NONHSAT036719,0
P23511,NONHSAT036719,0
P35268,NONHSAT036719,0
P17735,NONHSAT036719,0
P26599,NONHSAT036719,1
P61964,NONHSAT036719,0
O43184,NONHSAT036719,0
O60832,NONHSAT036719,0
O95793,NONHSAT036719,0
P60484,NONHSAT036719,0
Q9H9G7,NONHSAT036719,0
Q9UL18,NONHSAT036719,0
Q9HCK5,NONHSAT036719,0
P50750,NONHSAT036719,0
Q7RTS3,NONHSAT036719,0
Q9Y6M1,NONHSAT036719,1
Q8NDV7,NONHSAT036719,0
Q15717,NONHSAT036719,1
P78509,NONHSAT036719,0
P31483,NONHSAT036719,0
O43251,NONHSAT036719,0
Q9UKC9,NONHSAT036719,0
Q9UKV8,NONHSAT000091,0
P56178,NONHSAT000091,0
Q9NY12,NONHSAT000091,0
P08151,NONHSAT000091,0
Q9H9S0,NONHSAT000091,0
P25208,NONHSAT000091,0
Q13148,NONHSAT000091,0
Q99988,NONHSAT000091,0
P35637,NONHSAT000091,0
O00425,NONHSAT000091,0
Q07955,NONHSAT000091,1
P25490,NONHSAT000091,0
Q7Z3B3,NONHSAT000091,0
P49711,NONHSAT000091,0
P37108,NONHSAT000091,0
Q00839,NONHSAT000091,0
P31260,NONHSAT000091,0
Q9NZI8,NONHSAT000091,0
P49913,NONHSAT000091,0
Q15465,NONHSAT000091,0
Q5S007,NONHSAT000091,0
Q12968,NONHSAT000091,0
P01236,NONHSAT000091,0
O75817,NONHSAT000091,0
P49458,NONHSAT000091,0
Q7L2J0,NONHSAT000091,0
O14746,NONHSAT000091,0
Q13127,NONHSAT000091,0
Q9UHB9,NONHSAT000091,0
Q15022,NONHSAT000091,0
Q9BUL9,NONHSAT000091,0
P48431,NONHSAT000091,0
P62136,NONHSAT000091,0
O94992,NONHSAT000091,0
P08047,NONHSAT000091,0
O76094,NONHSAT000091,0
P31269,NONHSAT000091,0
Q01094,NONHSAT000091,0
P23511,NONHSAT000091,0
P35268,NONHSAT000091,0
P17735,NONHSAT000091,0
P26599,NONHSAT000091,1
P61964,NONHSAT000091,0
O43184,NONHSAT000091,0
O60832,NONHSAT000091,0
O95793,NONHSAT000091,0
P60484,NONHSAT000091,0
Q9H9G7,NONHSAT000091,0
Q9UL18,NONHSAT000091,0
Q9HCK5,NONHSAT000091,0
P50750,NONHSAT000091,0
Q7RTS3,NONHSAT000091,0
Q9Y6M1,NONHSAT000091,0
Q8NDV7,NONHSAT000091,0
Q15717,NONHSAT000091,0
P78509,NONHSAT000091,0
P31483,NONHSAT000091,0
O43251,NONHSAT000091,0
Q9UKC9,NONHSAT000091,0
Q9UKV8,NONHSAT000204,0
P56178,NONHSAT000204,0
Q9NY12,NONHSAT000204,0
P08151,NONHSAT000204,0
Q9H9S0,NONHSAT000204,0
P25208,NONHSAT000204,0
Q13148,NONHSAT000204,0
Q99988,NONHSAT000204,0
P35637,NONHSAT000204,1
O00425,NONHSAT000204,0
Q07955,NONHSAT000204,1
P25490,NONHSAT000204,0
Q7Z3B3,NONHSAT000204,0
P49711,NONHSAT000204,0
P37108,NONHSAT000204,0
Q00839,NONHSAT000204,0
P31260,NONHSAT000204,0
Q9NZI8,NONHSAT000204,0
P49913,NONHSAT000204,0
Q15465,NONHSAT000204,0
Q5S007,NONHSAT000204,0
Q12968,NONHSAT000204,0
P01236,NONHSAT000204,0
O75817,NONHSAT000204,0
P49458,NONHSAT000204,0
Q7L2J0,NONHSAT000204,0
O14746,NONHSAT000204,0
Q13127,NONHSAT000204,0
Q9UHB9,NONHSAT000204,0
Q15022,NONHSAT000204,0
Q9BUL9,NONHSAT000204,0
P48431,NONHSAT000204,0
P62136,NONHSAT000204,0
O94992,NONHSAT000204,0
P08047,NONHSAT000204,0
O76094,NONHSAT000204,0
P31269,NONHSAT000204,0
Q01094,NONHSAT000204,0
P23511,NONHSAT000204,0
P35268,NONHSAT000204,0
P17735,NONHSAT000204,0
P26599,NONHSAT000204,0
P61964,NONHSAT000204,0
O43184,NONHSAT000204,0
O60832,NONHSAT000204,0
O95793,NONHSAT000204,0
P60484,NONHSAT000204,0
Q9H9G7,NONHSAT000204,0
Q9UL18,NONHSAT000204,0
Q9HCK5,NONHSAT000204,0
P50750,NONHSAT000204,0
Q7RTS3,NONHSAT000204,0
Q9Y6M1,NONHSAT000204,0
Q8NDV7,NONHSAT000204,0
Q15717,NONHSAT000204,0
P78509,NONHSAT000204,0
P31483,NONHSAT000204,0
O43251,NONHSAT000204,0
Q9UKC9,NONHSAT000204,0
Q9UKV8,NONHSAT001062,1
P56178,NONHSAT001062,0
Q9NY12,NONHSAT001062,0
P08151,NONHSAT001062,0
Q9H9S0,NONHSAT001062,0
P25208,NONHSAT001062,0
Q13148,NONHSAT001062,0
Q99988,NONHSAT001062,0
P35637,NONHSAT001062,0
O00425,NONHSAT001062,0
Q07955,NONHSAT001062,0
P25490,NONHSAT001062,0
Q7Z3B3,NONHSAT001062,0
P49711,NONHSAT001062,0
P37108,NONHSAT001062,0
Q00839,NONHSAT001062,0
P31260,NONHSAT001062,0
Q9NZI8,NONHSAT001062,0
P49913,NONHSAT001062,0
Q15465,NONHSAT001062,0
Q5S007,NONHSAT001062,0
Q12968,NONHSAT001062,0
P01236,NONHSAT001062,0
O75817,NONHSAT001062,0
P49458,NONHSAT001062,0
Q7L2J0,NONHSAT001062,0
O14746,NONHSAT001062,0
Q13127,NONHSAT001062,0
Q9UHB9,NONHSAT001062,0
Q15022,NONHSAT001062,0
Q9BUL9,NONHSAT001062,0
P48431,NONHSAT001062,0
P62136,NONHSAT001062,0
O94992,NONHSAT001062,0
P08047,NONHSAT001062,0
O76094,NONHSAT001062,0
P31269,NONHSAT001062,0
Q01094,NONHSAT001062,0
P23511,NONHSAT001062,0
P35268,NONHSAT001062,0
P17735,NONHSAT001062,0
P26599,NONHSAT001062,0
P61964,NONHSAT001062,0
O43184,NONHSAT001062,0
O60832,NONHSAT001062,0
O95793,NONHSAT001062,0
P60484,NONHSAT001062,0
Q9H9G7,NONHSAT001062,0
Q9UL18,NONHSAT001062,0
Q9HCK5,NONHSAT001062,0
P50750,NONHSAT001062,0
Q7RTS3,NONHSAT001062,0
Q9Y6M1,NONHSAT001062,0
Q8NDV7,NONHSAT001062,0
Q15717,NONHSAT001062,1
P78509,NONHSAT001062,0
P31483,NONHSAT001062,0
O43251,NONHSAT001062,0
Q9UKC9,NONHSAT001062,0
Q9UKV8,NONHSAT001159,0
P56178,NONHSAT001159,0
Q9NY12,NONHSAT001159,0
P08151,NONHSAT001159,0
Q9H9S0,NONHSAT001159,0
P25208,NONHSAT001159,0
Q13148,NONHSAT001159,1
Q99988,NONHSAT001159,0
P35637,NONHSAT001159,0
O00425,NONHSAT001159,1
Q07955,NONHSAT001159,0
P25490,NONHSAT001159,0
Q7Z3B3,NONHSAT001159,0
P49711,NONHSAT001159,0
P37108,NONHSAT001159,0
Q00839,NONHSAT001159,0
P31260,NONHSAT001159,0
Q9NZI8,NONHSAT001159,0
P49913,NONHSAT001159,0
Q15465,NONHSAT001159,0
Q5S007,NONHSAT001159,0
Q12968,NONHSAT001159,0
P01236,NONHSAT001159,0
O75817,NONHSAT001159,0
P49458,NONHSAT001159,0
Q7L2J0,NONHSAT001159,0
O14746,NONHSAT001159,0
Q13127,NONHSAT001159,0
Q9UHB9,NONHSAT001159,0
Q15022,NONHSAT001159,0
Q9BUL9,NONHSAT001159,0
P48431,NONHSAT001159,0
P62136,NONHSAT001159,0
O94992,NONHSAT001159,0
P08047,NONHSAT001159,0
O76094,NONHSAT001159,0
P31269,NONHSAT001159,0
Q01094,NONHSAT001159,0
P23511,NONHSAT001159,0
P35268,NONHSAT001159,0
P17735,NONHSAT001159,0
P26599,NONHSAT001159,0
P61964,NONHSAT001159,0
O43184,NONHSAT001159,0
O60832,NONHSAT001159,0
O95793,NONHSAT001159,0
P60484,NONHSAT001159,0
Q9H9G7,NONHSAT001159,0
Q9UL18,NONHSAT001159,0
Q9HCK5,NONHSAT001159,0
P50750,NONHSAT001159,0
Q7RTS3,NONHSAT001159,0
Q9Y6M1,NONHSAT001159,0
Q8NDV7,NONHSAT001159,0
Q15717,NONHSAT001159,0
P78509,NONHSAT001159,0
P31483,NONHSAT001159,0
O43251,NONHSAT001159,0
Q9UKC9,NONHSAT001159,0
Q9UKV8,NONHSAT001461,0
P56178,NONHSAT001461,0
Q9NY12,NONHSAT001461,0
P08151,NONHSAT001461,0
Q9H9S0,NONHSAT001461,0
P25208,NONHSAT001461,0
Q13148,NONHSAT001461,0
Q99988,NONHSAT001461,0
P35637,NONHSAT001461,0
O00425,NONHSAT001461,1
Q07955,NONHSAT001461,0
P25490,NONHSAT001461,0
Q7Z3B3,NONHSAT001461,0
P49711,NONHSAT001461,0
P37108,NONHSAT001461,0
Q00839,NONHSAT001461,0
P31260,NONHSAT001461,0
Q9NZI8,NONHSAT001461,0
P49913,NONHSAT001461,0
Q15465,NONHSAT001461,0
Q5S007,NONHSAT001461,0
Q12968,NONHSAT001461,0
P01236,NONHSAT001461,0
O75817,NONHSAT001461,0
P49458,NONHSAT001461,0
Q7L2J0,NONHSAT001461,0
O14746,NONHSAT001461,0
Q13127,NONHSAT001461,0
Q9UHB9,NONHSAT001461,0
Q15022,NONHSAT001461,0
Q9BUL9,NONHSAT001461,0
P48431,NONHSAT001461,0
P62136,NONHSAT001461,0
O94992,NONHSAT001461,0
P08047,NONHSAT001461,0
O76094,NONHSAT001461,0
P31269,NONHSAT001461,0
Q01094,NONHSAT001461,0
P23511,NONHSAT001461,0
P35268,NONHSAT001461,0
P17735,NONHSAT001461,0
P26599,NONHSAT001461,0
P61964,NONHSAT001461,0
O43184,NONHSAT001461,0
O60832,NONHSAT001461,0
O95793,NONHSAT001461,0
P60484,NONHSAT001461,0
Q9H9G7,NONHSAT001461,0
Q9UL18,NONHSAT001461,0
Q9HCK5,NONHSAT001461,0
P50750,NONHSAT001461,0
Q7RTS3,NONHSAT001461,0
Q9Y6M1,NONHSAT001461,1
Q8NDV7,NONHSAT001461,0
Q15717,NONHSAT001461,0
P78509,NONHSAT001461,0
P31483,NONHSAT001461,0
O43251,NONHSAT001461,0
Q9UKC9,NONHSAT001461,0
Q9UKV8,NONHSAT001463,0
P56178,NONHSAT001463,0
Q9NY12,NONHSAT001463,0
P08151,NONHSAT001463,0
Q9H9S0,NONHSAT001463,0
P25208,NONHSAT001463,0
Q13148,NONHSAT001463,0
Q99988,NONHSAT001463,0
P35637,NONHSAT001463,0
O00425,NONHSAT001463,0
Q07955,NONHSAT001463,1
P25490,NONHSAT001463,0
Q7Z3B3,NONHSAT001463,0
P49711,NONHSAT001463,0
P37108,NONHSAT001463,0
Q00839,NONHSAT001463,0
P31260,NONHSAT001463,0
Q9NZI8,NONHSAT001463,0
P49913,NONHSAT001463,0
Q15465,NONHSAT001463,0
Q5S007,NONHSAT001463,0
Q12968,NONHSAT001463,0
P01236,NONHSAT001463,0
O75817,NONHSAT001463,0
P49458,NONHSAT001463,0
Q7L2J0,NONHSAT001463,0
O14746,NONHSAT001463,0
Q13127,NONHSAT001463,0
Q9UHB9,NONHSAT001463,0
Q15022,NONHSAT001463,0
Q9BUL9,NONHSAT001463,0
P48431,NONHSAT001463,0
P62136,NONHSAT001463,0
O94992,NONHSAT001463,0
P08047,NONHSAT001463,0
O76094,NONHSAT001463,0
P31269,NONHSAT001463,0
Q01094,NONHSAT001463,0
P23511,NONHSAT001463,0
P35268,NONHSAT001463,0
P17735,NONHSAT001463,0
P26599,NONHSAT001463,0
P61964,NONHSAT001463,0
O43184,NONHSAT001463,0
O60832,NONHSAT001463,0
O95793,NONHSAT001463,0
P60484,NONHSAT001463,0
Q9H9G7,NONHSAT001463,0
Q9UL18,NONHSAT001463,0
Q9HCK5,NONHSAT001463,0
P50750,NONHSAT001463,0
Q7RTS3,NONHSAT001463,0
Q9Y6M1,NONHSAT001463,0
Q8NDV7,NONHSAT001463,0
Q15717,NONHSAT001463,0
P78509,NONHSAT001463,0
P31483,NONHSAT001463,0
O43251,NONHSAT001463,0
Q9UKC9,NONHSAT001463,0
Q9UKV8,NONHSAT001511,0
P56178,NONHSAT001511,0
Q9NY12,NONHSAT001511,0
P08151,NONHSAT001511,0
Q9H9S0,NONHSAT001511,0
P25208,NONHSAT001511,0
Q13148,NONHSAT001511,0
Q99988,NONHSAT001511,0
P35637,NONHSAT001511,1
O00425,NONHSAT001511,1
Q07955,NONHSAT001511,0
P25490,NONHSAT001511,0
Q7Z3B3,NONHSAT001511,0
P49711,NONHSAT001511,0
P37108,NONHSAT001511,0
Q00839,NONHSAT001511,0
P31260,NONHSAT001511,0
Q9NZI8,NONHSAT001511,1
P49913,NONHSAT001511,0
Q15465,NONHSAT001511,0
Q5S007,NONHSAT001511,0
Q12968,NONHSAT001511,0
P01236,NONHSAT001511,0
O75817,NONHSAT001511,0
P49458,NONHSAT001511,0
Q7L2J0,NONHSAT001511,0
O14746,NONHSAT001511,0
Q13127,NONHSAT001511,0
Q9UHB9,NONHSAT001511,0
Q15022,NONHSAT001511,0
Q9BUL9,NONHSAT001511,0
P48431,NONHSAT001511,0
P62136,NONHSAT001511,0
O94992,NONHSAT001511,0
P08047,NONHSAT001511,0
O76094,NONHSAT001511,0
P31269,NONHSAT001511,0
Q01094,NONHSAT001511,0
P23511,NONHSAT001511,0
P35268,NONHSAT001511,0
P17735,NONHSAT001511,0
P26599,NONHSAT001511,0
P61964,NONHSAT001511,1
O43184,NONHSAT001511,0
O60832,NONHSAT001511,0
O95793,NONHSAT001511,0
P60484,NONHSAT001511,0
Q9H9G7,NONHSAT001511,0
Q9UL18,NONHSAT001511,0
Q9HCK5,NONHSAT001511,0
P50750,NONHSAT001511,0
Q7RTS3,NONHSAT001511,0
Q9Y6M1,NONHSAT001511,1
Q8NDV7,NONHSAT001511,0
Q15717,NONHSAT001511,1
P78509,NONHSAT001511,0
P31483,NONHSAT001511,0
O43251,NONHSAT001511,0
Q9UKC9,NONHSAT001511,0
Q9UKV8,NONHSAT001953,0
P56178,NONHSAT001953,0
Q9NY12,NONHSAT001953,0
P08151,NONHSAT001953,0
Q9H9S0,NONHSAT001953,0
P25208,NONHSAT001953,0
Q13148,NONHSAT001953,0
Q99988,NONHSAT001953,0
P35637,NONHSAT001953,1
O00425,NONHSAT001953,1
Q07955,NONHSAT001953,0
P25490,NONHSAT001953,0
Q7Z3B3,NONHSAT001953,0
P49711,NONHSAT001953,0
P37108,NONHSAT001953,0
Q00839,NONHSAT001953,0
P31260,NONHSAT001953,0
Q9NZI8,NONHSAT001953,1
P49913,NONHSAT001953,0
Q15465,NONHSAT001953,0
Q5S007,NONHSAT001953,0
Q12968,NONHSAT001953,0
P01236,NONHSAT001953,0
O75817,NONHSAT001953,0
P49458,NONHSAT001953,0
Q7L2J0,NONHSAT001953,0
O14746,NONHSAT001953,0
Q13127,NONHSAT001953,0
Q9UHB9,NONHSAT001953,0
Q15022,NONHSAT001953,0
Q9BUL9,NONHSAT001953,0
P48431,NONHSAT001953,0
P62136,NONHSAT001953,0
O94992,NONHSAT001953,0
P08047,NONHSAT001953,0
O76094,NONHSAT001953,0
P31269,NONHSAT001953,0
Q01094,NONHSAT001953,0
P23511,NONHSAT001953,0
P35268,NONHSAT001953,0
P17735,NONHSAT001953,0
P26599,NONHSAT001953,1
P61964,NONHSAT001953,0
O43184,NONHSAT001953,0
O60832,NONHSAT001953,0
O95793,NONHSAT001953,0
P60484,NONHSAT001953,0
Q9H9G7,NONHSAT001953,0
Q9UL18,NONHSAT001953,0
Q9HCK5,NONHSAT001953,0
P50750,NONHSAT001953,0
Q7RTS3,NONHSAT001953,0
Q9Y6M1,NONHSAT001953,1
Q8NDV7,NONHSAT001953,0
Q15717,NONHSAT001953,1
P78509,NONHSAT001953,0
P31483,NONHSAT001953,1
O43251,NONHSAT001953,0
Q9UKC9,NONHSAT001953,0
Q9UKV8,NONHSAT001993,1
P56178,NONHSAT001993,0
Q9NY12,NONHSAT001993,0
P08151,NONHSAT001993,0
Q9H9S0,NONHSAT001993,0
P25208,NONHSAT001993,0
Q13148,NONHSAT001993,0
Q99988,NONHSAT001993,0
P35637,NONHSAT001993,0
O00425,NONHSAT001993,0
Q07955,NONHSAT001993,0
P25490,NONHSAT001993,0
Q7Z3B3,NONHSAT001993,0
P49711,NONHSAT001993,0
P37108,NONHSAT001993,0
Q00839,NONHSAT001993,0
P31260,NONHSAT001993,0
Q9NZI8,NONHSAT001993,0
P49913,NONHSAT001993,0
Q15465,NONHSAT001993,0
Q5S007,NONHSAT001993,0
Q12968,NONHSAT001993,0
P01236,NONHSAT001993,0
O75817,NONHSAT001993,0
P49458,NONHSAT001993,0
Q7L2J0,NONHSAT001993,0
O14746,NONHSAT001993,0
Q13127,NONHSAT001993,0
Q9UHB9,NONHSAT001993,0
Q15022,NONHSAT001993,0
Q9BUL9,NONHSAT001993,0
P48431,NONHSAT001993,0
P62136,NONHSAT001993,0
O94992,NONHSAT001993,0
P08047,NONHSAT001993,0
O76094,NONHSAT001993,0
P31269,NONHSAT001993,0
Q01094,NONHSAT001993,0
P23511,NONHSAT001993,0
P35268,NONHSAT001993,0
P17735,NONHSAT001993,0
P26599,NONHSAT001993,0
P61964,NONHSAT001993,0
O43184,NONHSAT001993,0
O60832,NONHSAT001993,0
O95793,NONHSAT001993,0
P60484,NONHSAT001993,0
Q9H9G7,NONHSAT001993,1
Q9UL18,NONHSAT001993,1
Q9HCK5,NONHSAT001993,1
P50750,NONHSAT001993,0
Q7RTS3,NONHSAT001993,0
Q9Y6M1,NONHSAT001993,0
Q8NDV7,NONHSAT001993,0
Q15717,NONHSAT001993,1
P78509,NONHSAT001993,0
P31483,NONHSAT001993,0
O43251,NONHSAT001993,0
Q9UKC9,NONHSAT001993,0
Q9UKV8,NONHSAT002344,0
P56178,NONHSAT002344,0
Q9NY12,NONHSAT002344,0
P08151,NONHSAT002344,0
Q9H9S0,NONHSAT002344,0
P25208,NONHSAT002344,0
Q13148,NONHSAT002344,0
Q99988,NONHSAT002344,0
P35637,NONHSAT002344,0
O00425,NONHSAT002344,0
Q07955,NONHSAT002344,1
P25490,NONHSAT002344,0
Q7Z3B3,NONHSAT002344,0
P49711,NONHSAT002344,0
P37108,NONHSAT002344,0
Q00839,NONHSAT002344,0
P31260,NONHSAT002344,0
Q9NZI8,NONHSAT002344,0
P49913,NONHSAT002344,0
Q15465,NONHSAT002344,0
Q5S007,NONHSAT002344,0
Q12968,NONHSAT002344,0
P01236,NONHSAT002344,0
O75817,NONHSAT002344,0
P49458,NONHSAT002344,0
Q7L2J0,NONHSAT002344,0
O14746,NONHSAT002344,0
Q13127,NONHSAT002344,0
Q9UHB9,NONHSAT002344,0
Q15022,NONHSAT002344,0
Q9BUL9,NONHSAT002344,0
P48431,NONHSAT002344,0
P62136,NONHSAT002344,0
O94992,NONHSAT002344,0
P08047,NONHSAT002344,0
O76094,NONHSAT002344,0
P31269,NONHSAT002344,0
Q01094,NONHSAT002344,0
P23511,NONHSAT002344,0
P35268,NONHSAT002344,0
P17735,NONHSAT002344,0
P26599,NONHSAT002344,0
P61964,NONHSAT002344,0
O43184,NONHSAT002344,0
O60832,NONHSAT002344,0
O95793,NONHSAT002344,0
P60484,NONHSAT002344,0
Q9H9G7,NONHSAT002344,0
Q9UL18,NONHSAT002344,0
Q9HCK5,NONHSAT002344,0
P50750,NONHSAT002344,0
Q7RTS3,NONHSAT002344,0
Q9Y6M1,NONHSAT002344,0
Q8NDV7,NONHSAT002344,0
Q15717,NONHSAT002344,1
P78509,NONHSAT002344,0
P31483,NONHSAT002344,0
O43251,NONHSAT002344,0
Q9UKC9,NONHSAT002344,0
Q9UKV8,NONHSAT002390,1
P56178,NONHSAT002390,0
Q9NY12,NONHSAT002390,0
P08151,NONHSAT002390,0
Q9H9S0,NONHSAT002390,0
P25208,NONHSAT002390,0
Q13148,NONHSAT002390,0
Q99988,NONHSAT002390,0
P35637,NONHSAT002390,0
O00425,NONHSAT002390,1
Q07955,NONHSAT002390,1
P25490,NONHSAT002390,0
Q7Z3B3,NONHSAT002390,0
P49711,NONHSAT002390,0
P37108,NONHSAT002390,0
Q00839,NONHSAT002390,0
P31260,NONHSAT002390,0
Q9NZI8,NONHSAT002390,1
P49913,NONHSAT002390,0
Q15465,NONHSAT002390,0
Q5S007,NONHSAT002390,0
Q12968,NONHSAT002390,0
P01236,NONHSAT002390,0
O75817,NONHSAT002390,0
P49458,NONHSAT002390,0
Q7L2J0,NONHSAT002390,0
O14746,NONHSAT002390,0
Q13127,NONHSAT002390,0
Q9UHB9,NONHSAT002390,0
Q15022,NONHSAT002390,0
Q9BUL9,NONHSAT002390,0
P48431,NONHSAT002390,0
P62136,NONHSAT002390,0
O94992,NONHSAT002390,0
P08047,NONHSAT002390,0
O76094,NONHSAT002390,0
P31269,NONHSAT002390,0
Q01094,NONHSAT002390,0
P23511,NONHSAT002390,0
P35268,NONHSAT002390,0
P17735,NONHSAT002390,0
P26599,NONHSAT002390,0
P61964,NONHSAT002390,0
O43184,NONHSAT002390,0
O60832,NONHSAT002390,0
O95793,NONHSAT002390,0
P60484,NONHSAT002390,0
Q9H9G7,NONHSAT002390,1
Q9UL18,NONHSAT002390,1
Q9HCK5,NONHSAT002390,1
P50750,NONHSAT002390,0
Q7RTS3,NONHSAT002390,0
Q9Y6M1,NONHSAT002390,1
Q8NDV7,NONHSAT002390,0
Q15717,NONHSAT002390,0
P78509,NONHSAT002390,0
P31483,NONHSAT002390,0
O43251,NONHSAT002390,0
Q9UKC9,NONHSAT002390,0
Q9UKV8,NONHSAT002564,1
P56178,NONHSAT002564,0
Q9NY12,NONHSAT002564,0
P08151,NONHSAT002564,0
Q9H9S0,NONHSAT002564,0
P25208,NONHSAT002564,0
Q13148,NONHSAT002564,0
Q99988,NONHSAT002564,0
P35637,NONHSAT002564,0
O00425,NONHSAT002564,0
Q07955,NONHSAT002564,0
P25490,NONHSAT002564,0
Q7Z3B3,NONHSAT002564,0
P49711,NONHSAT002564,0
P37108,NONHSAT002564,0
Q00839,NONHSAT002564,0
P31260,NONHSAT002564,0
Q9NZI8,NONHSAT002564,0
P49913,NONHSAT002564,0
Q15465,NONHSAT002564,0
Q5S007,NONHSAT002564,0
Q12968,NONHSAT002564,0
P01236,NONHSAT002564,0
O75817,NONHSAT002564,0
P49458,NONHSAT002564,0
Q7L2J0,NONHSAT002564,0
O14746,NONHSAT002564,0
Q13127,NONHSAT002564,0
Q9UHB9,NONHSAT002564,0
Q15022,NONHSAT002564,0
Q9BUL9,NONHSAT002564,0
P48431,NONHSAT002564,0
P62136,NONHSAT002564,0
O94992,NONHSAT002564,0
P08047,NONHSAT002564,0
O76094,NONHSAT002564,0
P31269,NONHSAT002564,0
Q01094,NONHSAT002564,0
P23511,NONHSAT002564,0
P35268,NONHSAT002564,0
P17735,NONHSAT002564,0
P26599,NONHSAT002564,0
P61964,NONHSAT002564,0
O43184,NONHSAT002564,0
O60832,NONHSAT002564,0
O95793,NONHSAT002564,0
P60484,NONHSAT002564,0
Q9H9G7,NONHSAT002564,0
Q9UL18,NONHSAT002564,0
Q9HCK5,NONHSAT002564,0
P50750,NONHSAT002564,0
Q7RTS3,NONHSAT002564,0
Q9Y6M1,NONHSAT002564,0
Q8NDV7,NONHSAT002564,0
Q15717,NONHSAT002564,1
P78509,NONHSAT002564,0
P31483,NONHSAT002564,0
O43251,NONHSAT002564,0
Q9UKC9,NONHSAT002564,0
Q9UKV8,NONHSAT002658,1
P56178,NONHSAT002658,0
Q9NY12,NONHSAT002658,0
P08151,NONHSAT002658,0
Q9H9S0,NONHSAT002658,0
P25208,NONHSAT002658,0
Q13148,NONHSAT002658,0
Q99988,NONHSAT002658,0
P35637,NONHSAT002658,0
O00425,NONHSAT002658,0
Q07955,NONHSAT002658,0
P25490,NONHSAT002658,0
Q7Z3B3,NONHSAT002658,0
P49711,NONHSAT002658,0
P37108,NONHSAT002658,0
Q00839,NONHSAT002658,0
P31260,NONHSAT002658,0
Q9NZI8,NONHSAT002658,0
P49913,NONHSAT002658,0
Q15465,NONHSAT002658,0
Q5S007,NONHSAT002658,0
Q12968,NONHSAT002658,0
P01236,NONHSAT002658,0
O75817,NONHSAT002658,0
P49458,NONHSAT002658,0
Q7L2J0,NONHSAT002658,0
O14746,NONHSAT002658,0
Q13127,NONHSAT002658,0
Q9UHB9,NONHSAT002658,0
Q15022,NONHSAT002658,0
Q9BUL9,NONHSAT002658,0
P48431,NONHSAT002658,0
P62136,NONHSAT002658,0
O94992,NONHSAT002658,0
P08047,NONHSAT002658,0
