ProteinA,ProteinB,Label
Q9NUL5,NONHSAT002955,1
Q07955,NONHSAT002967,1
P35637,NONHSAT002967,1
O60279,NONHSAT003081,1
Q9NUL5,NONHSAT003081,1
P35637,NONHSAT003081,1
Q9NUL5,NONHSAT003132,1
Q9Y6M1,NONHSAT003132,1
Q9UKV8,NONHSAT003132,1
Q9NZI8,NONHSAT003132,1
O60279,NONHSAT004175,1
O00425,NONHSAT004175,1
Q9NUL5,NONHSAT004175,1
P35637,NONHSAT004175,1
Q9Y6M1,NONHSAT004175,1
Q9NZI8,NONHSAT004175,1
Q13148,NONHSAT004175,1
O00425,NONHSAT004185,1
Q9NUL5,NONHSAT004185,1
O60279,NONHSAT004237,1
O00425,NONHSAT004237,1
Q07955,NONHSAT004237,1
Q9NUL5,NONHSAT004237,1
P35637,NONHSAT004237,1
Q9Y6M1,NONHSAT004237,1
Q01844,NONHSAT004237,1
O00425,NONHSAT004238,1
Q07955,NONHSAT004238,1
Q9NZI8,NONHSAT004238,1
O00425,NONHSAT004284,1
Q9NZI8,NONHSAT004284,1
Q9NUL5,NONHSAT004374,1
P35637,NONHSAT004374,1
P31483,NONHSAT004412,1
Q13148,NONHSAT004412,1
O00425,NONHSAT004455,1
Q9Y6M1,NONHSAT004455,1
Q9NZI8,NONHSAT004455,1
Q9HCK5,NONHSAT004532,1
Q07955,NONHSAT004532,1
Q9H9G7,NONHSAT004532,1
Q9UL18,NONHSAT004532,1
Q9HCE1,NONHSAT004532,1
Q9Y6M1,NONHSAT004532,1
Q9UKV8,NONHSAT004532,1
P26599,NONHSAT004624,1
Q9NUL5,NONHSAT004624,1
Q13148,NONHSAT004624,1
P26599,NONHSAT004700,1
P35637,NONHSAT004700,1
Q9NUL5,NONHSAT004775,1
Q13148,NONHSAT004775,1
Q9NUL5,NONHSAT004783,1
Q13148,NONHSAT004783,1
Q07955,NONHSAT004818,1
P26599,NONHSAT004818,1
Q9HCK5,NONHSAT004992,1
P31483,NONHSAT004992,1
Q07955,NONHSAT004992,1
Q9H9G7,NONHSAT004992,1
Q9NUL5,NONHSAT004992,1
Q9UL18,NONHSAT004992,1
P35637,NONHSAT004992,1
Q9UKV8,NONHSAT004992,1
P31483,NONHSAT005180,1
P26599,NONHSAT005180,1
Q8NDV7,NONHSAT005180,1
Q9NUL5,NONHSAT005180,1
Q9UPQ9,NONHSAT005180,1
P35637,NONHSAT005180,1
Q9NZI8,NONHSAT005180,1
Q01844,NONHSAT005180,1
Q13148,NONHSAT005180,1
O60279,NONHSAT005198,1
O00425,NONHSAT005198,1
P26599,NONHSAT005198,1
Q96PU8,NONHSAT005198,1
Q8NDV7,NONHSAT005198,1
Q9UPQ9,NONHSAT005198,1
Q9HCE1,NONHSAT005198,1
Q9Y6M1,NONHSAT005198,1
Q9NZI8,NONHSAT005198,1
Q01844,NONHSAT005198,1
Q13148,NONHSAT005198,1
O00425,NONHSAT005306,1
Q01844,NONHSAT005306,1
O60279,NONHSAT005319,1
Q9HCK5,NONHSAT005319,1
O00425,NONHSAT005319,1
Q8NDV7,NONHSAT005319,1
Q9H9G7,NONHSAT005319,1
Q9NUL5,NONHSAT005319,1
Q9UPQ9,NONHSAT005319,1
Q9UL18,NONHSAT005319,1
Q9HCE1,NONHSAT005319,1
P35637,NONHSAT005319,1
Q9Y6M1,NONHSAT005319,1
Q9UKV8,NONHSAT005319,1
Q9NZI8,NONHSAT005319,1
Q01844,NONHSAT005319,1
Q13148,NONHSAT005319,1
P35637,NONHSAT005482,1
O60279,NONHSAT005499,1
Q9NUL5,NONHSAT005499,1
P35637,NONHSAT005499,1
O00425,NONHSAT005505,1
Q07955,NONHSAT005505,1
Q9Y6M1,NONHSAT005505,1
O00425,NONHSAT005727,1
Q13148,NONHSAT005727,1
P31483,NONHSAT005809,1
O00425,NONHSAT005809,1
Q9NUL5,NONHSAT005809,1
P35637,NONHSAT005809,1
Q9Y6M1,NONHSAT005809,1
O00425,NONHSAT005942,1
Q07955,NONHSAT005942,1
P35637,NONHSAT005942,1
Q9Y6M1,NONHSAT005942,1
O60279,NONHSAT006085,1
Q9HCK5,NONHSAT006085,1
O00425,NONHSAT006085,1
Q9H9G7,NONHSAT006085,1
Q9UL18,NONHSAT006085,1
Q9Y6M1,NONHSAT006085,1
Q9UKV8,NONHSAT006085,1
Q9NZI8,NONHSAT006085,1
O00425,NONHSAT006254,1
Q07955,NONHSAT006254,1
Q9Y6M1,NONHSAT006254,1
O00425,NONHSAT006319,1
Q9Y6M1,NONHSAT006319,1
Q9NZI8,NONHSAT006319,1
Q9HCK5,NONHSAT006360,1
P26599,NONHSAT006360,1
Q9H9G7,NONHSAT006360,1
Q9UL18,NONHSAT006360,1
P35637,NONHSAT006360,1
Q9Y6M1,NONHSAT006360,1
Q9UKV8,NONHSAT006360,1
Q96PU8,NONHSAT006480,1
Q9Y6M1,NONHSAT006480,1
O00425,NONHSAT006710,1
Q9NUL5,NONHSAT006710,1
P35637,NONHSAT006710,1
Q9Y6M1,NONHSAT006710,1
O60279,NONHSAT006903,1
Q9HCK5,NONHSAT006903,1
P31483,NONHSAT006903,1
O00425,NONHSAT006903,1
Q96PU8,NONHSAT006903,1
Q8NDV7,NONHSAT006903,1
Q9H9G7,NONHSAT006903,1
Q9NUL5,NONHSAT006903,1
Q9UPQ9,NONHSAT006903,1
Q9UL18,NONHSAT006903,1
Q9HCE1,NONHSAT006903,1
P35637,NONHSAT006903,1
Q9Y6M1,NONHSAT006903,1
Q9UKV8,NONHSAT006903,1
Q9NZI8,NONHSAT006903,1
Q01844,NONHSAT006903,1
O00425,NONHSAT007037,1
Q07955,NONHSAT007037,1
Q9NZI8,NONHSAT007037,1
Q07955,NONHSAT007159,1
Q9Y6M1,NONHSAT007159,1
Q9HCK5,NONHSAT007235,1
P31483,NONHSAT007235,1
O00425,NONHSAT007235,1
Q07955,NONHSAT007235,1
Q8NDV7,NONHSAT007235,1
Q9H9G7,NONHSAT007235,1
Q9NUL5,NONHSAT007235,1
Q9UPQ9,NONHSAT007235,1
Q9UL18,NONHSAT007235,1
Q9HCE1,NONHSAT007235,1
Q9Y6M1,NONHSAT007235,1
Q9UKV8,NONHSAT007235,1
Q9NZI8,NONHSAT007235,1
Q13148,NONHSAT007235,1
O00425,NONHSAT007429,1
Q13148,NONHSAT007429,1
O00425,NONHSAT007663,1
Q9NUL5,NONHSAT007663,1
Q9Y6M1,NONHSAT007663,1
Q9NZI8,NONHSAT007663,1
Q13148,NONHSAT007663,1
Q07955,NONHSAT007664,1
Q9NUL5,NONHSAT007664,1
Q8NDV7,NONHSAT007667,1
Q9UPQ9,NONHSAT007667,1
Q9HCK5,NONHSAT007673,1
O00425,NONHSAT007673,1
P26599,NONHSAT007673,1
O43251,NONHSAT007673,1
Q9H9G7,NONHSAT007673,1
Q9NUL5,NONHSAT007673,1
Q9UL18,NONHSAT007673,1
Q9Y6M1,NONHSAT007673,1
Q9UKV8,NONHSAT007673,1
Q9NZI8,NONHSAT007673,1
Q01844,NONHSAT007673,1
Q13148,NONHSAT007673,1
Q96PU8,NONHSAT007680,1
Q8NDV7,NONHSAT007680,1
Q9UPQ9,NONHSAT007680,1
O00425,NONHSAT007691,1
Q9Y6M1,NONHSAT007691,1
Q9NUL5,NONHSAT007698,1
Q9NZI8,NONHSAT007698,1
Q13148,NONHSAT007698,1
O60279,NONHSAT007706,1
Q9HCK5,NONHSAT007706,1
Q96PU8,NONHSAT007706,1
Q8NDV7,NONHSAT007706,1
Q9H9G7,NONHSAT007706,1
Q9NUL5,NONHSAT007706,1
Q9UPQ9,NONHSAT007706,1
Q9UL18,NONHSAT007706,1
P35637,NONHSAT007706,1
Q9UKV8,NONHSAT007706,1
Q01844,NONHSAT007706,1
Q13148,NONHSAT007706,1
O00425,NONHSAT007719,1
Q9NUL5,NONHSAT007719,1
Q9Y6M1,NONHSAT007719,1
Q9UKV8,NONHSAT007719,1
Q9NZI8,NONHSAT007719,1
Q9NUL5,NONHSAT008230,1
Q9Y6M1,NONHSAT008230,1
Q13148,NONHSAT008230,1
Q9NUL5,NONHSAT008249,1
Q01844,NONHSAT008249,1
Q07955,NONHSAT008275,1
Q13148,NONHSAT008275,1
O60279,NONHSAT008282,1
Q9HCK5,NONHSAT008282,1
P31483,NONHSAT008282,1
O00425,NONHSAT008282,1
Q8NDV7,NONHSAT008282,1
Q9H9G7,NONHSAT008282,1
Q9NUL5,NONHSAT008282,1
Q9UPQ9,NONHSAT008282,1
Q9UL18,NONHSAT008282,1
Q9HCE1,NONHSAT008282,1
P35637,NONHSAT008282,1
Q9Y6M1,NONHSAT008282,1
Q9UKV8,NONHSAT008282,1
Q9NZI8,NONHSAT008282,1
Q01844,NONHSAT008282,1
O00425,NONHSAT008410,1
Q9NUL5,NONHSAT008410,1
O00425,NONHSAT008565,1
Q9NUL5,NONHSAT008565,1
Q9HCK5,NONHSAT008654,1
O00425,NONHSAT008654,1
Q9H9G7,NONHSAT008654,1
Q9NUL5,NONHSAT008654,1
Q9UL18,NONHSAT008654,1
Q9UKV8,NONHSAT008654,1
P26599,NONHSAT008692,1
Q13148,NONHSAT008692,1
O00425,NONHSAT009144,1
P35637,NONHSAT009144,1
Q9NZI8,NONHSAT009144,1
Q07955,NONHSAT009289,1
Q9Y6M1,NONHSAT009289,1
Q13148,NONHSAT009289,1
O00425,NONHSAT009463,1
P35637,NONHSAT009463,1
O60279,NONHSAT009495,1
Q9NUL5,NONHSAT009495,1
Q9HCE1,NONHSAT009495,1
P35637,NONHSAT009495,1
Q01844,NONHSAT009495,1
O00425,NONHSAT009594,1
Q9NUL5,NONHSAT009594,1
Q9HCK5,NONHSAT009599,1
Q9H9G7,NONHSAT009599,1
Q9UL18,NONHSAT009599,1
Q9UKV8,NONHSAT009599,1
O60279,NONHSAT009703,1
O00425,NONHSAT009703,1
Q07955,NONHSAT009703,1
Q9HCE1,NONHSAT009703,1
P35637,NONHSAT009703,1
Q9Y6M1,NONHSAT009703,1
Q9NZI8,NONHSAT009703,1
Q01844,NONHSAT009703,1
Q9HCK5,NONHSAT009806,1
Q96PU8,NONHSAT009806,1
Q9H9G7,NONHSAT009806,1
Q9UL18,NONHSAT009806,1
Q9UKV8,NONHSAT009806,1
P31483,NONHSAT009808,1
O00425,NONHSAT009808,1
Q9NUL5,NONHSAT009808,1
Q9Y6M1,NONHSAT009808,1
Q9UKV8,NONHSAT009808,1
Q9NZI8,NONHSAT009808,1
O00425,NONHSAT009920,1
Q9NUL5,NONHSAT009920,1
Q9HCE1,NONHSAT009920,1
P35637,NONHSAT009920,1
P26599,NONHSAT010129,1
Q13148,NONHSAT010129,1
O00425,NONHSAT010167,1
Q8NDV7,NONHSAT010167,1
Q9NUL5,NONHSAT010167,1
Q9UPQ9,NONHSAT010167,1
Q9Y6M1,NONHSAT010167,1
Q9NZI8,NONHSAT010167,1
Q07955,NONHSAT010174,1
P26599,NONHSAT010174,1
O60279,NONHSAT010657,1
O00425,NONHSAT010657,1
Q9HCE1,NONHSAT010657,1
Q13148,NONHSAT010657,1
P31483,NONHSAT010724,1
O00425,NONHSAT010724,1
Q07955,NONHSAT010724,1
Q9NUL5,NONHSAT010724,1
Q9Y6M1,NONHSAT010724,1
Q01844,NONHSAT010724,1
O00425,NONHSAT010762,1
P26599,NONHSAT010762,1
Q96PU8,NONHSAT010762,1
Q9NUL5,NONHSAT010762,1
Q13148,NONHSAT010762,1
Q9NUL5,NONHSAT010896,1
P35637,NONHSAT010896,1
P31483,NONHSAT011558,1
O00425,NONHSAT011558,1
Q9NUL5,NONHSAT011558,1
P35637,NONHSAT011558,1
Q9Y6M1,NONHSAT011558,1
Q9NZI8,NONHSAT011558,1
Q01844,NONHSAT011558,1
Q13148,NONHSAT011558,1
Q07955,NONHSAT011609,1
Q9Y6M1,NONHSAT011609,1
O60279,NONHSAT011627,1
Q9NUL5,NONHSAT011627,1
Q01844,NONHSAT011627,1
O60279,NONHSAT011652,1
P31483,NONHSAT011652,1
O00425,NONHSAT011652,1
P26599,NONHSAT011652,1
Q96PU8,NONHSAT011652,1
Q8NDV7,NONHSAT011652,1
Q9UPQ9,NONHSAT011652,1
Q9Y6M1,NONHSAT011652,1
Q9NZI8,NONHSAT011652,1
Q13148,NONHSAT011652,1
Q9NUL5,NONHSAT011709,1
Q9NZI8,NONHSAT011709,1
P31483,NONHSAT011868,1
O00425,NONHSAT011868,1
P26599,NONHSAT011868,1
Q9NUL5,NONHSAT011868,1
Q9HCE1,NONHSAT011868,1
P35637,NONHSAT011868,1
Q9Y6M1,NONHSAT011868,1
Q9NZI8,NONHSAT011868,1
Q01844,NONHSAT011868,1
O60279,NONHSAT011908,1
P31483,NONHSAT011908,1
O00425,NONHSAT011908,1
Q9NUL5,NONHSAT011908,1
P35637,NONHSAT011908,1
Q9Y6M1,NONHSAT011908,1
Q9NZI8,NONHSAT011908,1
P31483,NONHSAT012542,1
O00425,NONHSAT012542,1
Q9NUL5,NONHSAT012542,1
Q9HCE1,NONHSAT012542,1
P35637,NONHSAT012542,1
Q9Y6M1,NONHSAT012542,1
Q9NZI8,NONHSAT012542,1
O00425,NONHSAT012566,1
Q9NUL5,NONHSAT012566,1
O00425,NONHSAT012610,1
P26599,NONHSAT012610,1
Q9NUL5,NONHSAT012610,1
Q9Y6M1,NONHSAT012610,1
Q9NZI8,NONHSAT012610,1
P31483,NONHSAT012887,1
P26599,NONHSAT012887,1
Q9NUL5,NONHSAT012887,1
P35637,NONHSAT012887,1
Q9Y6M1,NONHSAT012887,1
Q9NZI8,NONHSAT012887,1
Q01844,NONHSAT012887,1
Q13148,NONHSAT012887,1
O00425,NONHSAT012889,1
Q9NZI8,NONHSAT012889,1
O00425,NONHSAT013096,1
P26599,NONHSAT013096,1
Q9NUL5,NONHSAT013096,1
Q9NZI8,NONHSAT013096,1
Q9HCE1,NONHSAT013309,1
P35637,NONHSAT013309,1
Q9Y6M1,NONHSAT013309,1
Q9NZI8,NONHSAT013309,1
Q9NUL5,NONHSAT013498,1
P35637,NONHSAT013498,1
Q9NZI8,NONHSAT013498,1
Q13148,NONHSAT013498,1
Q9NUL5,NONHSAT013550,1
P35637,NONHSAT013550,1
O00425,NONHSAT013600,1
Q9Y6M1,NONHSAT013600,1
P31483,NONHSAT013639,1
O00425,NONHSAT013639,1
Q9Y6M1,NONHSAT013639,1
Q8NDV7,NONHSAT013942,1
Q9UPQ9,NONHSAT013942,1
P31483,NONHSAT014009,1
O00425,NONHSAT014009,1
Q9NUL5,NONHSAT014009,1
Q9Y6M1,NONHSAT014009,1
P26599,NONHSAT014022,1
Q13148,NONHSAT014022,1
P26599,NONHSAT014106,1
Q9NUL5,NONHSAT014106,1
Q13148,NONHSAT014106,1
P26599,NONHSAT015165,1
Q9UKV8,NONHSAT015165,1
O00425,NONHSAT015188,1
Q07955,NONHSAT015188,1
Q9NZI8,NONHSAT015188,1
O00425,NONHSAT015415,1
P26599,NONHSAT015415,1
Q9NUL5,NONHSAT015415,1
Q9Y6M1,NONHSAT015415,1
Q01844,NONHSAT015415,1
Q9HCK5,NONHSAT015736,1
O00425,NONHSAT015736,1
Q96PU8,NONHSAT015736,1
Q8NDV7,NONHSAT015736,1
Q9H9G7,NONHSAT015736,1
Q9NUL5,NONHSAT015736,1
Q9UPQ9,NONHSAT015736,1
Q9UL18,NONHSAT015736,1
P35637,NONHSAT015736,1
Q9Y6M1,NONHSAT015736,1
Q9UKV8,NONHSAT015736,1
Q9NZI8,NONHSAT015736,1
Q01844,NONHSAT015736,1
Q13148,NONHSAT015736,1
O60279,NONHSAT015967,1
Q9HCK5,NONHSAT015967,1
P31483,NONHSAT015967,1
O00425,NONHSAT015967,1
P26599,NONHSAT015967,1
Q9H9G7,NONHSAT015967,1
Q9NUL5,NONHSAT015967,1
Q9UL18,NONHSAT015967,1
Q9HCE1,NONHSAT015967,1
P35637,NONHSAT015967,1
Q9Y6M1,NONHSAT015967,1
Q9UKV8,NONHSAT015967,1
Q9NZI8,NONHSAT015967,1
Q9HCK5,NONHSAT016118,1
O43251,NONHSAT016118,1
Q9H9G7,NONHSAT016118,1
Q9UL18,NONHSAT016118,1
Q9HCE1,NONHSAT016118,1
Q9UKV8,NONHSAT016118,1
Q01844,NONHSAT016118,1
P26599,NONHSAT016378,1
P35637,NONHSAT016378,1
O00425,NONHSAT016408,1
Q9NUL5,NONHSAT016408,1
O00425,NONHSAT016411,1
Q9NUL5,NONHSAT016411,1
P35637,NONHSAT016411,1
Q9Y6M1,NONHSAT016411,1
Q9UKV8,NONHSAT016411,1
Q9NZI8,NONHSAT016411,1
Q9NUL5,NONHSAT016413,1
Q9Y6M1,NONHSAT016413,1
Q9NZI8,NONHSAT016413,1
P26599,NONHSAT016414,1
Q9NUL5,NONHSAT016414,1
P26599,NONHSAT016441,1
Q9NUL5,NONHSAT016441,1
Q9NUL5,NONHSAT016525,1
Q9HCE1,NONHSAT016525,1
O00425,NONHSAT016573,1
Q9NUL5,NONHSAT016573,1
Q9Y6M1,NONHSAT016573,1
Q9UKV8,NONHSAT016573,1
Q9NZI8,NONHSAT016573,1
Q9HCK5,NONHSAT016689,1
P31483,NONHSAT016689,1
O00425,NONHSAT016689,1
Q9H9G7,NONHSAT016689,1
Q9NUL5,NONHSAT016689,1
Q9UL18,NONHSAT016689,1
Q9HCE1,NONHSAT016689,1
Q9Y6M1,NONHSAT016689,1
Q9UKV8,NONHSAT016689,1
P31483,NONHSAT016749,1
Q9NUL5,NONHSAT016749,1
Q13148,NONHSAT016749,1
Q9Y6M1,NONHSAT016752,1
Q9NZI8,NONHSAT016752,1
O00425,NONHSAT016859,1
Q9Y6M1,NONHSAT016859,1
P26599,NONHSAT016928,1
P35637,NONHSAT016928,1
Q01844,NONHSAT016928,1
Q13148,NONHSAT016928,1
O60279,NONHSAT017060,1
P31483,NONHSAT017060,1
O00425,NONHSAT017060,1
Q07955,NONHSAT017060,1
Q9NUL5,NONHSAT017060,1
P35637,NONHSAT017060,1
Q9Y6M1,NONHSAT017060,1
Q01844,NONHSAT017060,1
Q8NDV7,NONHSAT017355,1
Q9UPQ9,NONHSAT017355,1
O60279,NONHSAT017400,1
Q9HCK5,NONHSAT017400,1
O00425,NONHSAT017400,1
Q07955,NONHSAT017400,1
Q9H9G7,NONHSAT017400,1
Q9NUL5,NONHSAT017400,1
Q9UL18,NONHSAT017400,1
Q9HCE1,NONHSAT017400,1
P35637,NONHSAT017400,1
Q9Y6M1,NONHSAT017400,1
Q9UKV8,NONHSAT017400,1
Q9NZI8,NONHSAT017400,1
Q9NUL5,NONHSAT017465,1
Q9Y6M1,NONHSAT017465,1
O60279,NONHSAT017922,1
P35637,NONHSAT017922,1
O00425,NONHSAT018001,1
Q9Y6M1,NONHSAT018001,1
Q9HCK5,NONHSAT018076,1
Q9H9G7,NONHSAT018076,1
Q9NUL5,NONHSAT018076,1
Q9UL18,NONHSAT018076,1
Q9UKV8,NONHSAT018076,1
O00425,NONHSAT018082,1
Q9NZI8,NONHSAT018082,1
O60279,NONHSAT018085,1
O00425,NONHSAT018085,1
Q9NUL5,NONHSAT018085,1
P35637,NONHSAT018085,1
Q9Y6M1,NONHSAT018085,1
Q9NZI8,NONHSAT018085,1
Q01844,NONHSAT018085,1
Q9NUL5,NONHSAT018186,1
Q9Y6M1,NONHSAT018186,1
O00425,NONHSAT018227,1
Q9NUL5,NONHSAT018227,1
Q9Y6M1,NONHSAT018227,1
Q9UKV8,NONHSAT018227,1
Q9NZI8,NONHSAT018227,1
O00425,NONHSAT018229,1
Q13148,NONHSAT018229,1
Q9HCK5,NONHSAT018688,1
O00425,NONHSAT018688,1
Q9H9G7,NONHSAT018688,1
Q9NUL5,NONHSAT018688,1
Q9UL18,NONHSAT018688,1
Q9Y6M1,NONHSAT018688,1
Q9UKV8,NONHSAT018688,1
Q9NZI8,NONHSAT018688,1
O00425,NONHSAT018796,1
Q9NUL5,NONHSAT018796,1
O00425,NONHSAT021830,1
Q9NUL5,NONHSAT021830,1
Q9Y6M1,NONHSAT021830,1
Q9NZI8,NONHSAT021830,1
Q9Y6M1,NONHSAT021853,1
Q9NZI8,NONHSAT021853,1
P26599,NONHSAT021854,1
Q9NUL5,NONHSAT021854,1
Q07955,NONHSAT021887,1
Q9NUL5,NONHSAT021887,1
P35637,NONHSAT021887,1
O00425,NONHSAT022112,1
Q9NUL5,NONHSAT022112,1
Q9HCE1,NONHSAT022112,1
P35637,NONHSAT022112,1
Q9Y6M1,NONHSAT022112,1
Q9NZI8,NONHSAT022112,1
Q01844,NONHSAT022112,1
P26599,NONHSAT022115,1
Q9NUL5,NONHSAT022115,1
P31483,NONHSAT023031,1
Q9NUL5,NONHSAT023031,1
Q13148,NONHSAT023031,1
Q9NUL5,NONHSAT023259,1
Q9NZI8,NONHSAT023259,1
O00425,NONHSAT023366,1
Q9NUL5,NONHSAT023366,1
O00425,NONHSAT023404,1
P26599,NONHSAT023404,1
Q9NUL5,NONHSAT023404,1
Q9HCE1,NONHSAT023404,1
Q9Y6M1,NONHSAT023404,1
Q9NZI8,NONHSAT023404,1
Q13148,NONHSAT023404,1
P31483,NONHSAT023583,1
Q9NUL5,NONHSAT023583,1
P35637,NONHSAT023583,1
Q01844,NONHSAT023583,1
P26599,NONHSAT023638,1
Q9NUL5,NONHSAT023656,1
P35637,NONHSAT023656,1
P31483,NONHSAT023788,1
Q9NUL5,NONHSAT023788,1
P35637,NONHSAT023788,1
Q13148,NONHSAT023788,1
P31483,NONHSAT023992,1
O00425,NONHSAT023992,1
Q9HCK5,NONHSAT024258,1
Q9H9G7,NONHSAT024258,1
Q9NUL5,NONHSAT024258,1
Q9UL18,NONHSAT024258,1
Q9UKV8,NONHSAT024258,1
Q07955,NONHSAT024353,1
P35637,NONHSAT024353,1
O00425,NONHSAT024449,1
P35637,NONHSAT024449,1
Q9NZI8,NONHSAT024449,1
O60279,NONHSAT024858,1
P35637,NONHSAT024858,1
O00425,NONHSAT025024,1
Q9NUL5,NONHSAT025024,1
P31483,NONHSAT025149,1
O00425,NONHSAT025149,1
Q96PU8,NONHSAT025149,1
Q9NUL5,NONHSAT025149,1
Q9Y6M1,NONHSAT025149,1
Q9NZI8,NONHSAT025149,1
Q01844,NONHSAT025149,1
Q9NUL5,NONHSAT025216,1
Q01844,NONHSAT025216,1
Q13148,NONHSAT025216,1
O00425,NONHSAT025325,1
Q9NUL5,NONHSAT025325,1
P35637,NONHSAT025325,1
Q9Y6M1,NONHSAT025325,1
O00425,NONHSAT025386,1
Q9NZI8,NONHSAT025386,1
O00425,NONHSAT025390,1
Q9NUL5,NONHSAT025390,1
P26599,NONHSAT026096,1
P35637,NONHSAT026096,1
P31483,NONHSAT026210,1
O00425,NONHSAT026210,1
P26599,NONHSAT026210,1
O43251,NONHSAT026210,1
Q9NUL5,NONHSAT026210,1
Q13148,NONHSAT026210,1
O00425,NONHSAT026280,1
Q9NUL5,NONHSAT026280,1
Q9Y6M1,NONHSAT026280,1
Q9NUL5,NONHSAT027013,1
Q9Y6M1,NONHSAT027013,1
Q01844,NONHSAT027013,1
Q13148,NONHSAT027013,1
O60279,NONHSAT027070,1
P26599,NONHSAT027070,1
Q9NUL5,NONHSAT027070,1
P35637,NONHSAT027070,1
Q01844,NONHSAT027070,1
Q13148,NONHSAT027070,1
O00425,NONHSAT027206,1
Q9NUL5,NONHSAT027206,1
Q9HCE1,NONHSAT027206,1
P35637,NONHSAT027206,1
Q9Y6M1,NONHSAT027206,1
Q9NZI8,NONHSAT027206,1
Q01844,NONHSAT027206,1
O00425,NONHSAT027475,1
Q07955,NONHSAT027475,1
Q9NZI8,NONHSAT027475,1
Q9NUL5,NONHSAT027516,1
Q01844,NONHSAT027516,1
