ProteinA,ProteinB,Label
B8A305,ZmalncRNA542,1
C0P3W2,ZmalncRNA542,1
C0P6Q4,ZmalncRNA542,1
C0P8S9,ZmalncRNA542,1
C0PF88,ZmalncRNA542,1
C0PFQ6,ZmalncRNA542,1
C0PHE3,ZmalncRNA542,1
C0PIH9,ZmalncRNA542,1
C0PLI2,ZmalncRNA542,1
C4IYC2,ZmalncRNA542,1
C4J3A0,ZmalncRNA542,1
C4J594,ZmalncRNA542,1
Q41834,ZmalncRNA542,1
B4F8A7,ZmalncRNA543,1
B4F8L8,ZmalncRNA543,1
B4FB39,ZmalncRNA543,1
B4FBV8,ZmalncRNA543,1
B4FCE3,ZmalncRNA543,1
B4FGK8,ZmalncRNA543,1
B4FLX0,ZmalncRNA543,1
B4FNR5,ZmalncRNA543,1
B4FPJ2,ZmalncRNA543,1
B4FSW0,ZmalncRNA543,1
B6SIF0,ZmalncRNA543,1
B6SP74,ZmalncRNA543,1
B6SXV2,ZmalncRNA543,1
B6T6E9,ZmalncRNA543,1
B6TDJ0,ZmalncRNA543,1
B6TP60,ZmalncRNA543,1
B6U471,ZmalncRNA543,1
B7ZXJ1,ZmalncRNA543,1
B8A0M3,ZmalncRNA543,1
B8A2G7,ZmalncRNA543,1
C0P6Q4,ZmalncRNA543,1
C0P8S9,ZmalncRNA543,1
C0PIH9,ZmalncRNA543,1
C0PLI2,ZmalncRNA543,1
C4IYC2,ZmalncRNA543,1
C4J3A0,ZmalncRNA543,1
Q41834,ZmalncRNA543,1
Q41834,ZmalncRNA544,1
B4FCE3,ZmalncRNA481,1
B4FNR5,ZmalncRNA481,1
B4FPJ2,ZmalncRNA481,1
B4FSW0,ZmalncRNA481,1
B6SIF0,ZmalncRNA481,1
B6SP74,ZmalncRNA481,1
B6SXV2,ZmalncRNA481,1
B6T6E9,ZmalncRNA481,1
B6TDJ0,ZmalncRNA481,1
B8A0M3,ZmalncRNA481,1
B8A2G7,ZmalncRNA481,1
B8A305,ZmalncRNA481,1
C0PFQ6,ZmalncRNA481,1
C0PLI2,ZmalncRNA481,1
C4IYC2,ZmalncRNA481,1
C4J594,ZmalncRNA481,1
B4F8A7,ZmalncRNA545,1
B4F8L8,ZmalncRNA545,1
B4FBV8,ZmalncRNA545,1
B4FCE3,ZmalncRNA545,1
B4FGK8,ZmalncRNA545,1
B4FLX0,ZmalncRNA545,1
B4FNR5,ZmalncRNA545,1
B4FPJ2,ZmalncRNA545,1
B4FSW0,ZmalncRNA545,1
B6SIF0,ZmalncRNA545,1
B6SP74,ZmalncRNA545,1
B6SXV2,ZmalncRNA545,1
B6T6E9,ZmalncRNA545,1
B6TDJ0,ZmalncRNA545,1
B6U471,ZmalncRNA545,1
C0P8S9,ZmalncRNA545,1
C0PLI2,ZmalncRNA545,1
C4IYC2,ZmalncRNA545,1
Q41834,ZmalncRNA545,1
B4F8A7,ZmalncRNA482,1
B4FB39,ZmalncRNA482,1
B4FCE3,ZmalncRNA482,1
B4FGK8,ZmalncRNA482,1
B4FNR5,ZmalncRNA482,1
B4FPJ2,ZmalncRNA482,1
B4FSW0,ZmalncRNA482,1
B6SIF0,ZmalncRNA482,1
B6SP74,ZmalncRNA482,1
B6SXV2,ZmalncRNA482,1
B6TDJ0,ZmalncRNA482,1
B6TP60,ZmalncRNA482,1
B8A0M3,ZmalncRNA482,1
C0P6Q4,ZmalncRNA482,1
C0PFQ6,ZmalncRNA482,1
C0PLI2,ZmalncRNA482,1
C4IYC2,ZmalncRNA482,1
C4J594,ZmalncRNA482,1
B4FCE3,ZmalncRNA547,1
B4FDA8,ZmalncRNA547,1
B4FLX0,ZmalncRNA547,1
B4FNR5,ZmalncRNA547,1
B4FSW0,ZmalncRNA547,1
B6SP74,ZmalncRNA547,1
B6T6E9,ZmalncRNA547,1
B6TDJ0,ZmalncRNA547,1
C4IYC2,ZmalncRNA547,1
Q41834,ZmalncRNA547,1
B4FGK8,ZmalncRNA243,1
B4FPJ2,ZmalncRNA243,1
B6SXV2,ZmalncRNA243,1
B8A0M3,ZmalncRNA243,1
C0PFQ6,ZmalncRNA243,1
C0PIH9,ZmalncRNA243,1
C4J594,ZmalncRNA243,1
B4F8A7,ZmalncRNA133,1
B4F8L8,ZmalncRNA133,1
B4FB39,ZmalncRNA133,1
B4FBV8,ZmalncRNA133,1
B4FCE3,ZmalncRNA133,1
B4FGK8,ZmalncRNA133,1
B4FHE9,ZmalncRNA133,1
B4FLX0,ZmalncRNA133,1
B4FMA8,ZmalncRNA133,1
B4FNR5,ZmalncRNA133,1
B4FPJ2,ZmalncRNA133,1
B4FSW0,ZmalncRNA133,1
B6SIF0,ZmalncRNA133,1
B6SP74,ZmalncRNA133,1
B6SXV2,ZmalncRNA133,1
B6T6H4,ZmalncRNA133,1
B6TDJ0,ZmalncRNA133,1
B6TP60,ZmalncRNA133,1
B6U471,ZmalncRNA133,1
B7ZXJ1,ZmalncRNA133,1
B8A0M3,ZmalncRNA133,1
B8A134,ZmalncRNA133,1
B8A2G7,ZmalncRNA133,1
B8A305,ZmalncRNA133,1
C0P6Q4,ZmalncRNA133,1
C0P8S9,ZmalncRNA133,1
C0PF88,ZmalncRNA133,1
C0PFQ6,ZmalncRNA133,1
C0PIH9,ZmalncRNA133,1
C0PLI2,ZmalncRNA133,1
C4IYC2,ZmalncRNA133,1
C4J3A0,ZmalncRNA133,1
C4J594,ZmalncRNA133,1
Q41834,ZmalncRNA133,1
B6TDJ0,ZmalncRNA548,1
Q41834,ZmalncRNA548,1
B4F8A7,ZmalncRNA549,1
B4F8L8,ZmalncRNA549,1
B4FBV8,ZmalncRNA549,1
B4FCE3,ZmalncRNA549,1
B4FGK8,ZmalncRNA549,1
B4FHE9,ZmalncRNA549,1
B4FLX0,ZmalncRNA549,1
B4FMA8,ZmalncRNA549,1
B4FNR5,ZmalncRNA549,1
B4FPJ2,ZmalncRNA549,1
B4FSW0,ZmalncRNA549,1
B6SXV2,ZmalncRNA549,1
B6TDJ0,ZmalncRNA549,1
B6TP60,ZmalncRNA549,1
B7ZXJ1,ZmalncRNA549,1
B8A0M3,ZmalncRNA549,1
B8A2G7,ZmalncRNA549,1
B8A305,ZmalncRNA549,1
C0P488,ZmalncRNA549,1
C0P6Q4,ZmalncRNA549,1
C0P8S9,ZmalncRNA549,1
C0PHE3,ZmalncRNA549,1
C0PIH9,ZmalncRNA549,1
C0PLI2,ZmalncRNA549,1
C4IYC2,ZmalncRNA549,1
C4J3A0,ZmalncRNA549,1
Q41834,ZmalncRNA549,1
B4F8A7,ZmalncRNA483,1
B4F8L8,ZmalncRNA483,1
B4FB39,ZmalncRNA483,1
B4FBV8,ZmalncRNA483,1
B4FCE3,ZmalncRNA483,1
B4FLX0,ZmalncRNA483,1
B4FNR5,ZmalncRNA483,1
B4FPJ2,ZmalncRNA483,1
B4FSW0,ZmalncRNA483,1
B6SP74,ZmalncRNA483,1
B6SXV2,ZmalncRNA483,1
B6T6E9,ZmalncRNA483,1
B6TDJ0,ZmalncRNA483,1
B6U471,ZmalncRNA483,1
B7ZXJ1,ZmalncRNA483,1
B8A0M3,ZmalncRNA483,1
B8A134,ZmalncRNA483,1
B8A305,ZmalncRNA483,1
C0P3W2,ZmalncRNA483,1
C0PFQ6,ZmalncRNA483,1
C0PLI2,ZmalncRNA483,1
C4IYC2,ZmalncRNA483,1
C4J594,ZmalncRNA483,1
Q41834,ZmalncRNA483,1
B6SXV2,ZmalncRNA550,1
B8A0M3,ZmalncRNA550,1
C4J594,ZmalncRNA550,1
B4FBV8,ZmalncRNA553,1
B4FCE3,ZmalncRNA553,1
B4FNR5,ZmalncRNA553,1
B4FPJ2,ZmalncRNA553,1
B4FSW0,ZmalncRNA553,1
B6SXV2,ZmalncRNA553,1
B6TDJ0,ZmalncRNA553,1
B8A2G7,ZmalncRNA553,1
C0PLI2,ZmalncRNA553,1
C4IYC2,ZmalncRNA553,1
C4J594,ZmalncRNA553,1
B4F8L8,ZmalncRNA517,1
B4FBV8,ZmalncRNA517,1
B4FPJ2,ZmalncRNA517,1
B4FSW0,ZmalncRNA517,1
B6SXV2,ZmalncRNA517,1
B6TDJ0,ZmalncRNA517,1
B8A134,ZmalncRNA517,1
B8A305,ZmalncRNA517,1
C0P3W2,ZmalncRNA517,1
C0PF88,ZmalncRNA517,1
C4J594,ZmalncRNA517,1
B4F8A7,ZmalncRNA556,1
B4F8L8,ZmalncRNA556,1
B4FB39,ZmalncRNA556,1
B4FBV8,ZmalncRNA556,1
B4FCE3,ZmalncRNA556,1
B4FGK8,ZmalncRNA556,1
B4FHE9,ZmalncRNA556,1
B4FLX0,ZmalncRNA556,1
B4FMA8,ZmalncRNA556,1
B4FNR5,ZmalncRNA556,1
B4FPJ2,ZmalncRNA556,1
B4FSW0,ZmalncRNA556,1
B6SIF0,ZmalncRNA556,1
B6SP74,ZmalncRNA556,1
B6SXV2,ZmalncRNA556,1
B6T6E9,ZmalncRNA556,1
B6T6H4,ZmalncRNA556,1
B6TDJ0,ZmalncRNA556,1
B6TJJ4,ZmalncRNA556,1
B6TP60,ZmalncRNA556,1
B6U471,ZmalncRNA556,1
B7ZXJ1,ZmalncRNA556,1
B8A0M3,ZmalncRNA556,1
B8A134,ZmalncRNA556,1
B8A2G7,ZmalncRNA556,1
B8A305,ZmalncRNA556,1
C0P3W2,ZmalncRNA556,1
C0P539,ZmalncRNA556,1
C0P558,ZmalncRNA556,1
C0P6Q4,ZmalncRNA556,1
C0P8S9,ZmalncRNA556,1
C0PF88,ZmalncRNA556,1
C0PFQ6,ZmalncRNA556,1
C0PHE3,ZmalncRNA556,1
C0PIH9,ZmalncRNA556,1
C0PLI2,ZmalncRNA556,1
C4IYC2,ZmalncRNA556,1
C4J3A0,ZmalncRNA556,1
C4J594,ZmalncRNA556,1
Q41834,ZmalncRNA556,1
B4F8A7,ZmalncRNA484,1
B4F8L8,ZmalncRNA484,1
B4FB39,ZmalncRNA484,1
B4FBV8,ZmalncRNA484,1
B4FGK8,ZmalncRNA484,1
B4FHE9,ZmalncRNA484,1
B4FLX0,ZmalncRNA484,1
B6SXV2,ZmalncRNA484,1
B6T6H4,ZmalncRNA484,1
B7ZXJ1,ZmalncRNA484,1
B8A0M3,ZmalncRNA484,1
B8A134,ZmalncRNA484,1
B8A2G7,ZmalncRNA484,1
B8A305,ZmalncRNA484,1
C0P3W2,ZmalncRNA484,1
C0P6Q4,ZmalncRNA484,1
C0P8S9,ZmalncRNA484,1
C0PF88,ZmalncRNA484,1
C0PFQ6,ZmalncRNA484,1
C0PLI2,ZmalncRNA484,1
C4IYC2,ZmalncRNA484,1
C4J3A0,ZmalncRNA484,1
C4J594,ZmalncRNA484,1
Q41834,ZmalncRNA484,1
B4F8A7,ZmalncRNA557,1
B4F8L8,ZmalncRNA557,1
B4FB39,ZmalncRNA557,1
B4FBV8,ZmalncRNA557,1
B4FCE3,ZmalncRNA557,1
B4FGK8,ZmalncRNA557,1
B4FHE9,ZmalncRNA557,1
B4FLX0,ZmalncRNA557,1
B4FNR5,ZmalncRNA557,1
B4FPJ2,ZmalncRNA557,1
B4FSW0,ZmalncRNA557,1
B6SIF0,ZmalncRNA557,1
B6SXV2,ZmalncRNA557,1
B6TDJ0,ZmalncRNA557,1
B6TP60,ZmalncRNA557,1
B6U471,ZmalncRNA557,1
B8A0M3,ZmalncRNA557,1
B8A2G7,ZmalncRNA557,1
B8A305,ZmalncRNA557,1
C0P6Q4,ZmalncRNA557,1
C0P8S9,ZmalncRNA557,1
C0PLI2,ZmalncRNA557,1
C4IYC2,ZmalncRNA557,1
C4J3A0,ZmalncRNA557,1
Q41834,ZmalncRNA557,1
B7ZXJ1,ZmalncRNA557,1
B4F8L8,ZmalncRNA560,1
B6SXV2,ZmalncRNA560,1
B6TDJ0,ZmalncRNA560,1
B8A0M3,ZmalncRNA560,1
B8A134,ZmalncRNA560,1
C4IYC2,ZmalncRNA560,1
C4J594,ZmalncRNA560,1
Q41834,ZmalncRNA560,1
B4F8A7,ZmalncRNA561,1
B4F8L8,ZmalncRNA561,1
B4FB39,ZmalncRNA561,1
B4FBV8,ZmalncRNA561,1
B4FCE3,ZmalncRNA561,1
B4FDA8,ZmalncRNA561,1
B4FGK8,ZmalncRNA561,1
B4FHE9,ZmalncRNA561,1
B4FLX0,ZmalncRNA561,1
B4FMA8,ZmalncRNA561,1
B4FNR5,ZmalncRNA561,1
B4FPJ2,ZmalncRNA561,1
B4FSW0,ZmalncRNA561,1
B6SIF0,ZmalncRNA561,1
B6SP74,ZmalncRNA561,1
B6SXV2,ZmalncRNA561,1
B6T6E9,ZmalncRNA561,1
B6T6H4,ZmalncRNA561,1
B6TDJ0,ZmalncRNA561,1
B6TJJ4,ZmalncRNA561,1
B6TP60,ZmalncRNA561,1
B6U471,ZmalncRNA561,1
B7ZXJ1,ZmalncRNA561,1
B8A0M3,ZmalncRNA561,1
B8A134,ZmalncRNA561,1
B8A2G7,ZmalncRNA561,1
B8A305,ZmalncRNA561,1
C0P3W2,ZmalncRNA561,1
C0P488,ZmalncRNA561,1
C0P539,ZmalncRNA561,1
C0P558,ZmalncRNA561,1
C0P6Q4,ZmalncRNA561,1
C0P8S9,ZmalncRNA561,1
C0PF88,ZmalncRNA561,1
C0PFQ6,ZmalncRNA561,1
C0PHE3,ZmalncRNA561,1
C0PIH9,ZmalncRNA561,1
C0PLI2,ZmalncRNA561,1
C4IYC2,ZmalncRNA561,1
C4J3A0,ZmalncRNA561,1
C4J594,ZmalncRNA561,1
Q41834,ZmalncRNA561,1
B4F8A7,ZmalncRNA486,1
B4FCE3,ZmalncRNA486,1
B4FGK8,ZmalncRNA486,1
B4FHE9,ZmalncRNA486,1
B4FLX0,ZmalncRNA486,1
B4FNR5,ZmalncRNA486,1
B4FPJ2,ZmalncRNA486,1
B4FSW0,ZmalncRNA486,1
B6SIF0,ZmalncRNA486,1
B6SP74,ZmalncRNA486,1
B6SXV2,ZmalncRNA486,1
B6T6H4,ZmalncRNA486,1
B6TDJ0,ZmalncRNA486,1
B6TP60,ZmalncRNA486,1
B8A0M3,ZmalncRNA486,1
B8A134,ZmalncRNA486,1
B8A2G7,ZmalncRNA486,1
B8A305,ZmalncRNA486,1
C0P8S9,ZmalncRNA486,1
C0PFQ6,ZmalncRNA486,1
C0PLI2,ZmalncRNA486,1
C4IYC2,ZmalncRNA486,1
C4J594,ZmalncRNA486,1
Q41834,ZmalncRNA486,1
B4F8A7,ZmalncRNA562,1
B4FB39,ZmalncRNA562,1
B4FCE3,ZmalncRNA562,1
B4FHE9,ZmalncRNA562,1
B4FMA8,ZmalncRNA562,1
B4FNR5,ZmalncRNA562,1
B4FPJ2,ZmalncRNA562,1
B4FSW0,ZmalncRNA562,1
B6SIF0,ZmalncRNA562,1
B6SP74,ZmalncRNA562,1
B6SXV2,ZmalncRNA562,1
B6T6E9,ZmalncRNA562,1
B6TDJ0,ZmalncRNA562,1
B6TP60,ZmalncRNA562,1
B6U471,ZmalncRNA562,1
B8A2G7,ZmalncRNA562,1
B8A305,ZmalncRNA562,1
C0P6Q4,ZmalncRNA562,1
C0P8S9,ZmalncRNA562,1
C0PFQ6,ZmalncRNA562,1
C0PLI2,ZmalncRNA562,1
C4IYC2,ZmalncRNA562,1
C4J594,ZmalncRNA562,1
B4F8A7,ZmalncRNA487,1
B4F8L8,ZmalncRNA487,1
B4FB39,ZmalncRNA487,1
B4FBV8,ZmalncRNA487,1
B4FCE3,ZmalncRNA487,1
B4FGK8,ZmalncRNA487,1
B4FLX0,ZmalncRNA487,1
B4FMA8,ZmalncRNA487,1
B4FNR5,ZmalncRNA487,1
B4FPJ2,ZmalncRNA487,1
B4FSW0,ZmalncRNA487,1
B6SIF0,ZmalncRNA487,1
B6SP74,ZmalncRNA487,1
B6SXV2,ZmalncRNA487,1
B6T6E9,ZmalncRNA487,1
B6TDJ0,ZmalncRNA487,1
B6TP60,ZmalncRNA487,1
B6U471,ZmalncRNA487,1
B7ZXJ1,ZmalncRNA487,1
B8A134,ZmalncRNA487,1
B8A2G7,ZmalncRNA487,1
B8A305,ZmalncRNA487,1
C0P8S9,ZmalncRNA487,1
C0PIH9,ZmalncRNA487,1
C0PLI2,ZmalncRNA487,1
C4IYC2,ZmalncRNA487,1
Q41834,ZmalncRNA487,1
B4F8A7,ZmalncRNA488,1
B4F8L8,ZmalncRNA488,1
B4FB39,ZmalncRNA488,1
B4FBV8,ZmalncRNA488,1
B4FCE3,ZmalncRNA488,1
B4FGK8,ZmalncRNA488,1
B4FHE9,ZmalncRNA488,1
B4FLX0,ZmalncRNA488,1
B4FNR5,ZmalncRNA488,1
B4FPJ2,ZmalncRNA488,1
B4FSW0,ZmalncRNA488,1
B6SIF0,ZmalncRNA488,1
B6SP74,ZmalncRNA488,1
B6SXV2,ZmalncRNA488,1
B6T6E9,ZmalncRNA488,1
B6TDJ0,ZmalncRNA488,1
B6TJJ4,ZmalncRNA488,1
B6TP60,ZmalncRNA488,1
B6U471,ZmalncRNA488,1
B7ZXJ1,ZmalncRNA488,1
B8A0M3,ZmalncRNA488,1
B8A134,ZmalncRNA488,1
B8A2G7,ZmalncRNA488,1
B8A305,ZmalncRNA488,1
C0PFQ6,ZmalncRNA488,1
C0PIH9,ZmalncRNA488,1
C0PLI2,ZmalncRNA488,1
C4IYC2,ZmalncRNA488,1
C4J3A0,ZmalncRNA488,1
C4J594,ZmalncRNA488,1
Q41834,ZmalncRNA488,1
B4F8A7,ZmalncRNA563,1
B4F8L8,ZmalncRNA563,1
B4FB39,ZmalncRNA563,1
B4FBV8,ZmalncRNA563,1
B4FGK8,ZmalncRNA563,1
B4FLX0,ZmalncRNA563,1
B4FNR5,ZmalncRNA563,1
B4FPJ2,ZmalncRNA563,1
B4FSW0,ZmalncRNA563,1
B6SXV2,ZmalncRNA563,1
B8A0M3,ZmalncRNA563,1
B8A134,ZmalncRNA563,1
C0PFQ6,ZmalncRNA563,1
C0PLI2,ZmalncRNA563,1
C4IYC2,ZmalncRNA563,1
C4J594,ZmalncRNA563,1
Q41834,ZmalncRNA563,1
B4FNR5,ZmalncRNA518,1
B4FPJ2,ZmalncRNA518,1
B6SP74,ZmalncRNA518,1
C0PIH9,ZmalncRNA518,1
B4F8A7,ZmalncRNA520,1
B4F8L8,ZmalncRNA520,1
B4FB39,ZmalncRNA520,1
B4FBV8,ZmalncRNA520,1
B4FCE3,ZmalncRNA520,1
B4FGK8,ZmalncRNA520,1
B4FHE9,ZmalncRNA520,1
B4FLX0,ZmalncRNA520,1
B4FMA8,ZmalncRNA520,1
B4FNR5,ZmalncRNA520,1
B4FPJ2,ZmalncRNA520,1
B4FSW0,ZmalncRNA520,1
B6SIF0,ZmalncRNA520,1
B6SP74,ZmalncRNA520,1
B6SXV2,ZmalncRNA520,1
B6T6E9,ZmalncRNA520,1
B6T6H4,ZmalncRNA520,1
B6TDJ0,ZmalncRNA520,1
B6TJJ4,ZmalncRNA520,1
B6TP60,ZmalncRNA520,1
B6U471,ZmalncRNA520,1
B7ZXJ1,ZmalncRNA520,1
B8A0M3,ZmalncRNA520,1
B8A134,ZmalncRNA520,1
B8A2G7,ZmalncRNA520,1
B8A305,ZmalncRNA520,1
C0P3W2,ZmalncRNA520,1
C0P488,ZmalncRNA520,1
C0P539,ZmalncRNA520,1
C0P558,ZmalncRNA520,1
C0P6Q4,ZmalncRNA520,1
C0P8S9,ZmalncRNA520,1
C0PF88,ZmalncRNA520,1
C0PFQ6,ZmalncRNA520,1
C0PHE3,ZmalncRNA520,1
C0PIH9,ZmalncRNA520,1
C0PLI2,ZmalncRNA520,1
C4IYC2,ZmalncRNA520,1
C4J3A0,ZmalncRNA520,1
C4J594,ZmalncRNA520,1
Q41834,ZmalncRNA520,1
B4F8A7,ZmalncRNA564,1
B4F8L8,ZmalncRNA564,1
B4FB39,ZmalncRNA564,1
B4FBV8,ZmalncRNA564,1
B4FCE3,ZmalncRNA564,1
B4FGK8,ZmalncRNA564,1
B4FHE9,ZmalncRNA564,1
B4FLX0,ZmalncRNA564,1
B4FMA8,ZmalncRNA564,1
B4FNR5,ZmalncRNA564,1
B4FPJ2,ZmalncRNA564,1
B4FSW0,ZmalncRNA564,1
B6SIF0,ZmalncRNA564,1
B6SP74,ZmalncRNA564,1
B6SXV2,ZmalncRNA564,1
B6T6H4,ZmalncRNA564,1
B6TDJ0,ZmalncRNA564,1
B6TJJ4,ZmalncRNA564,1
B6TP60,ZmalncRNA564,1
B7ZXJ1,ZmalncRNA564,1
B8A0M3,ZmalncRNA564,1
B8A134,ZmalncRNA564,1
B8A2G7,ZmalncRNA564,1
B8A305,ZmalncRNA564,1
C0P3W2,ZmalncRNA564,1
C0P488,ZmalncRNA564,1
C0P539,ZmalncRNA564,1
C0P558,ZmalncRNA564,1
C0P6Q4,ZmalncRNA564,1
C0P8S9,ZmalncRNA564,1
C0PF88,ZmalncRNA564,1
C0PFQ6,ZmalncRNA564,1
C0PHE3,ZmalncRNA564,1
C0PIH9,ZmalncRNA564,1
C0PLI2,ZmalncRNA564,1
C4IYC2,ZmalncRNA564,1
C4J3A0,ZmalncRNA564,1
C4J594,ZmalncRNA564,1
B4FGK8,ZmalncRNA565,1
B4FNR5,ZmalncRNA565,1
B4FPJ2,ZmalncRNA565,1
B4FSW0,ZmalncRNA565,1
B6SP74,ZmalncRNA565,1
B6SXV2,ZmalncRNA565,1
B8A0M3,ZmalncRNA565,1
B8A134,ZmalncRNA565,1
C0P3W2,ZmalncRNA565,1
C0PF88,ZmalncRNA565,1
C0PFQ6,ZmalncRNA565,1
C4IYC2,ZmalncRNA565,1
C4J594,ZmalncRNA565,1
B4F8A7,ZmalncRNA566,1
B4F8L8,ZmalncRNA566,1
B4FBV8,ZmalncRNA566,1
B4FLX0,ZmalncRNA566,1
B6U471,ZmalncRNA566,1
B8A0M3,ZmalncRNA566,1
C0P6Q4,ZmalncRNA566,1
Q41834,ZmalncRNA566,1
B4F8A7,ZmalncRNA567,1
B4F8L8,ZmalncRNA567,1
B4FB39,ZmalncRNA567,1
B4FBV8,ZmalncRNA567,1
B4FCE3,ZmalncRNA567,1
B4FLX0,ZmalncRNA567,1
B4FNR5,ZmalncRNA567,1
B4FPJ2,ZmalncRNA567,1
B4FSW0,ZmalncRNA567,1
B6SIF0,ZmalncRNA567,1
B6SP74,ZmalncRNA567,1
B6SXV2,ZmalncRNA567,1
B6T6E9,ZmalncRNA567,1
B6TDJ0,ZmalncRNA567,1
B6U471,ZmalncRNA567,1
B7ZXJ1,ZmalncRNA567,1
B8A2G7,ZmalncRNA567,1
C0P6Q4,ZmalncRNA567,1
C0PLI2,ZmalncRNA567,1
C4IYC2,ZmalncRNA567,1
Q41834,ZmalncRNA567,1
B4F8A7,ZmalncRNA521,1
B4FBV8,ZmalncRNA521,1
B4FCE3,ZmalncRNA521,1
B4FGK8,ZmalncRNA521,1
B4FHE9,ZmalncRNA521,1
B4FLX0,ZmalncRNA521,1
B4FMA8,ZmalncRNA521,1
B4FNR5,ZmalncRNA521,1
B4FPJ2,ZmalncRNA521,1
B4FSW0,ZmalncRNA521,1
B6SIF0,ZmalncRNA521,1
B6SP74,ZmalncRNA521,1
B6SXV2,ZmalncRNA521,1
B6T6H4,ZmalncRNA521,1
B6TDJ0,ZmalncRNA521,1
B6TP60,ZmalncRNA521,1
B7ZXJ1,ZmalncRNA521,1
B8A0M3,ZmalncRNA521,1
B8A134,ZmalncRNA521,1
B8A2G7,ZmalncRNA521,1
B8A305,ZmalncRNA521,1
C0P3W2,ZmalncRNA521,1
C0P8S9,ZmalncRNA521,1
C0PF88,ZmalncRNA521,1
C0PFQ6,ZmalncRNA521,1
C0PHE3,ZmalncRNA521,1
C0PIH9,ZmalncRNA521,1
C0PLI2,ZmalncRNA521,1
C4IYC2,ZmalncRNA521,1
C4J594,ZmalncRNA521,1
